price,discount_percent,inventory_level,rating,review_count,product_id,product_category,customer_region,payment_method,day,month,year,day_of_week,week_of_year,is_weekend,actual_quantity_sold,original_price,static_revenue,rule_price,rule_predicted_quantity,rule_revenue,ml_price,ml_predicted_demand,ml_revenue
416.49,15,107,3.6,460,3386,2,1,4,11,9,2022,6,36,1,2,416.49,832.98,374.841,2,749.682,458.13900000000007,2.8597667,1310.1706661245826
291.94,10,118,4.5,145,282,4,2,4,15,4,2023,5,15,1,4,291.94,1167.76,262.746,4,1050.984,321.134,2.7973046,898.3096251401902
486.54,10,104,1.7,434,1406,5,2,0,19,5,2022,3,20,0,3,486.54,1459.6200000000001,437.886,3,1313.6580000000001,486.54,3.0144582,1466.65448264122
369.23,20,76,3.9,263,2558,0,2,1,18,3,2022,4,11,0,5,369.23,1846.15,369.23,5,1846.15,406.1530000000001,3.02924,1230.3348702452186
403.64,10,74,2.6,86,1626,4,2,0,27,1,2022,3,4,0,5,403.64,2018.1999999999998,403.64,5,2018.1999999999998,444.004,3.0351708,1347.6279730119707
19.58,0,135,2.8,408,3053,4,0,4,17,3,2023,4,11,0,5,19.58,97.89999999999999,17.622,5,88.11,21.538,2.9845312,64.28083221387864
370.27,20,31,3.6,156,3207,0,1,1,15,1,2022,5,2,1,1,370.27,370.27,370.27,1,370.27,407.297,2.8815072,1173.6292210457325
141.59,15,87,2.7,297,693,4,3,0,25,9,2023,0,39,0,4,141.59,566.36,141.59,4,566.36,155.74900000000002,3.057105,476.14105667400366
425.2,30,112,3.6,424,1697,5,0,3,21,6,2022,1,25,0,4,425.2,1700.8,382.68,4,1530.72,467.72,3.0100117,1407.8426596832276
416.68,0,145,3.4,201,1832,4,3,4,26,5,2022,3,21,0,3,416.68,1250.04,375.012,3,1125.036,458.34800000000007,3.041097,1393.8806937170032
388.35,15,12,1.2,154,313,0,1,3,20,9,2022,1,38,0,5,388.35,1941.75,427.18500000000006,5,2135.925,427.18500000000006,3.285323,1403.440664995909
11.25,20,140,4.6,455,2790,5,0,4,20,10,2023,4,42,0,4,11.25,45.0,10.125,4,40.5,12.375000000000002,2.9923484,37.030311852693565
408.57,10,117,1.5,451,622,4,0,3,14,7,2022,3,28,0,4,408.57,1634.28,367.713,4,1470.852,449.427,2.9686909,1334.2098326168061
89.75,10,61,2.8,431,3287,5,1,3,14,9,2023,3,37,0,4,89.75,359.0,89.75,4,359.0,98.72500000000001,2.8176446,278.1719627499581
164.5,30,87,4.8,195,372,3,3,1,8,5,2022,6,18,1,2,164.5,329.0,164.5,2,329.0,180.95000000000002,3.0386317,549.8404020667076
314.59,5,26,4.5,495,2546,0,1,4,18,5,2022,2,20,0,1,314.59,314.59,314.59,1,314.59,346.049,3.058755,1058.4790816431046
476.18,15,49,4.1,157,2676,3,2,1,1,9,2022,3,35,0,2,476.18,952.36,476.18,2,952.36,476.18,2.9279835,1394.2471937036514
494.35,15,73,3.7,8,321,2,1,4,15,1,2023,6,2,1,2,494.35,988.7,494.35,2,988.7,543.7850000000001,3.3752646,1835.418284776211
489.59,15,14,1.7,6,1364,5,0,4,1,10,2023,6,39,1,5,489.59,2447.95,538.549,5,2692.745,538.549,2.34634,1263.6190288989544
6.46,0,128,2.7,213,1692,2,1,0,5,4,2022,1,14,0,2,6.46,12.92,5.814,2,11.628,7.106000000000001,2.888761,20.52753597545624
118.07,5,127,4.1,394,1270,0,2,2,16,6,2023,4,24,0,3,118.07,354.21,106.26299999999999,3,318.789,129.877,3.0923407,401.6239341042042
359.51,30,52,4.2,259,1358,4,2,3,24,11,2023,4,47,0,3,359.51,1078.53,359.51,3,1078.53,395.461,2.9615567,1171.1801634809972
29.54,10,113,4.2,185,738,0,3,2,30,12,2023,5,52,1,1,29.54,29.54,26.586,1,26.586,32.494,3.1141453,101.191036693573
210.32,5,56,3.8,105,2416,0,0,3,30,8,2023,2,35,0,5,210.32,1051.6,210.32,5,1051.6,231.352,2.8608549,661.8644945240021
382.6,15,43,2.0,114,29,2,1,3,19,10,2023,3,42,0,5,382.6,1913.0,382.6,5,1913.0,420.86000000000007,2.994261,1260.1646955633166
30.11,30,98,4.8,302,289,3,2,4,1,9,2022,3,35,0,2,30.11,60.22,30.11,2,60.22,33.121,3.0630348,101.45077471232415
122.18,20,130,2.2,391,1699,2,3,1,31,12,2022,5,52,1,1,122.18,122.18,109.962,1,109.962,134.39800000000002,2.897861,389.46672319889075
291.06,10,108,3.5,459,3787,1,3,4,25,7,2022,0,30,0,5,291.06,1455.3,261.954,5,1309.77,320.16600000000005,2.884405,923.4883784737589
389.47,0,32,4.5,277,2786,0,1,2,15,11,2023,2,46,0,2,389.47,778.94,389.47,2,778.94,428.4170000000001,2.9408464,1259.908610646248
312.07,15,147,2.9,61,3191,1,0,3,20,1,2022,3,3,0,3,312.07,936.21,280.863,3,842.5889999999999,343.27700000000004,3.172371,1089.001969093323
411.26,0,39,2.2,199,3753,5,3,2,27,8,2023,6,34,1,2,411.26,822.52,411.26,2,822.52,452.386,3.0642498,1386.2236891913415
11.55,10,63,4.1,101,2662,2,2,0,18,4,2023,1,16,0,1,11.55,11.55,11.55,1,11.55,12.705000000000002,2.9697502,37.730675858259204
215.58,15,54,3.9,309,1439,1,0,4,25,11,2023,5,47,1,2,215.58,431.16,215.58,2,431.16,237.13800000000003,3.0590374,725.4140221009255
53.91,0,111,1.1,49,2097,2,1,1,1,2,2022,1,5,0,5,53.91,269.54999999999995,48.519,5,242.595,59.301,2.919157,173.10893092918397
170.16,30,112,2.8,1,2969,5,2,3,28,1,2023,5,4,1,2,170.16,340.32,153.144,2,306.288,187.17600000000002,3.1562157,590.7678238220216
214.52,10,99,4.2,70,1890,1,0,3,10,11,2022,3,45,0,3,214.52,643.5600000000001,214.52,3,643.5600000000001,235.97200000000004,3.140524,741.0757082138063
161.94,20,141,2.6,239,3538,3,2,4,2,7,2023,6,26,1,5,161.94,809.7,145.746,5,728.73,178.13400000000001,2.9421253,524.0925518302918
468.37,20,105,2.3,422,2447,2,0,0,5,5,2022,3,18,0,4,468.37,1873.48,421.533,4,1686.132,491.7885,3.1199577,1534.3593102010489
382.7,0,109,2.6,49,1795,4,3,4,13,3,2022,6,10,1,2,382.7,765.4,344.43,2,688.86,420.97,3.0153413,1269.3682194375992
464.19,5,115,4.0,25,3806,3,3,3,7,4,2022,3,14,0,1,464.19,464.19,417.771,1,417.771,510.60900000000004,2.987387,1525.3866590216162
484.22,30,61,3.9,301,1763,4,0,3,27,5,2023,5,21,1,5,484.22,2421.1000000000004,484.22,5,2421.1000000000004,532.642,2.9958682,1595.7252329931262
373.24,30,118,4.6,495,641,5,2,2,12,9,2023,1,37,0,1,373.24,373.24,335.916,1,335.916,410.564,2.7352293,1122.9866633443833
313.38,15,56,3.9,496,3784,3,2,1,20,2,2023,0,8,0,3,313.38,940.14,313.38,3,940.14,344.718,2.8503356,982.5619866685868
127.31,15,84,2.8,90,601,1,1,3,1,11,2023,2,44,0,5,127.31,636.55,127.31,5,636.55,140.04100000000003,3.0126445,421.89375253367433
327.13,30,142,4.0,314,715,1,2,3,11,10,2022,1,41,0,5,327.13,1635.65,294.41700000000003,5,1472.085,359.843,2.937645,1057.09097480011
21.73,30,101,1.6,83,2949,5,0,2,10,7,2023,0,28,0,1,21.73,21.73,19.557000000000002,1,19.557000000000002,23.903000000000002,2.9455993,70.40866048741341
414.93,0,60,3.6,306,3681,4,2,0,19,3,2023,6,11,1,4,414.93,1659.72,414.93,4,1659.72,456.42300000000006,3.1154466,1421.9614686942102
142.99,5,19,1.4,32,1350,4,0,1,14,11,2022,0,46,0,3,142.99,428.97,157.28900000000002,3,471.8670000000001,157.28900000000002,3.228683,507.83631957578666
82.0,30,73,2.9,466,900,1,0,2,26,3,2023,6,12,1,1,82.0,82.0,82.0,1,82.0,90.2,2.91575,263.0006524085999
182.17,15,144,4.1,444,2221,0,0,1,1,12,2022,3,48,0,5,182.17,910.8499999999999,163.953,5,819.765,200.387,3.0652945,614.245169806242
491.13,20,133,3.5,11,3408,3,3,1,12,10,2023,3,41,0,1,491.13,491.13,442.017,1,442.017,540.243,2.8613303,1545.813649470091
245.19,10,83,2.3,443,597,0,2,3,16,3,2022,2,11,0,4,245.19,980.76,245.19,4,980.76,269.709,2.949341,795.4638276093007
399.5,5,19,1.1,318,2452,3,1,4,8,10,2023,6,40,1,5,399.5,1997.5,439.45000000000005,5,2197.25,439.45000000000005,3.002312,1319.3659842133522
296.06,5,70,4.0,433,2186,4,3,3,11,6,2022,5,23,1,4,296.06,1184.24,296.06,4,1184.24,325.66600000000005,2.927994,953.5480981831552
59.82,20,57,1.4,219,3123,2,1,4,14,7,2023,4,28,0,1,59.82,59.82,59.82,1,59.82,65.802,3.1078994,204.50599812269212
57.15,20,103,4.0,107,410,1,0,2,6,10,2023,4,40,0,3,57.15,171.45,51.435,3,154.305,62.865,3.070081,193.00064178586007
342.73,30,128,3.3,292,1578,3,1,3,2,1,2022,6,52,1,5,342.73,1713.65,308.45700000000005,5,1542.2850000000003,377.00300000000004,2.7553654,1038.7810112285615
311.33,30,57,1.4,481,1917,3,0,2,7,1,2023,5,1,1,3,311.33,933.99,311.33,3,933.99,342.463,3.0508468,1044.80215284276
328.67,20,23,1.3,129,3726,0,3,1,13,12,2022,1,50,0,1,328.67,328.67,328.67,1,328.67,361.53700000000003,3.1072412,1123.382644991398
444.98,15,124,4.3,390,784,4,3,2,10,9,2022,5,36,1,5,444.98,2224.9,400.482,5,2002.41,489.47800000000007,3.086742,1510.8922636156085
297.29,30,57,2.6,166,1107,5,0,4,6,1,2023,4,1,0,2,297.29,594.58,297.29,2,594.58,327.01900000000006,3.0726202,1004.8051699535848
194.58,30,124,1.5,259,805,2,2,1,6,7,2023,3,27,0,1,194.58,194.58,175.122,1,175.122,214.03800000000004,3.0046797,643.1156293201448
220.64,30,114,4.6,457,3002,3,2,1,12,4,2023,2,15,0,4,220.64,882.56,198.576,4,794.304,242.704,2.913401,707.0940492286683
256.16,0,139,4.5,313,1777,5,0,0,8,8,2023,1,32,0,3,256.16,768.48,230.54400000000004,3,691.6320000000001,281.77600000000007,2.84229,800.8890858001711
301.59,30,129,2.9,327,3641,1,0,2,14,9,2023,3,37,0,1,301.59,301.59,271.431,1,271.431,331.749,3.0410693,1008.8716889812947
397.21,20,88,2.3,167,1460,5,3,1,27,1,2023,4,4,0,2,397.21,794.42,397.21,2,794.42,436.93100000000004,3.105107,1356.7175367720129
253.46,15,86,1.9,184,1194,2,3,1,19,12,2022,0,51,0,1,253.46,253.46,253.46,1,253.46,278.80600000000004,2.8962224,807.484169345379
231.21,0,89,1.2,35,742,4,2,3,20,7,2022,2,29,0,3,231.21,693.63,231.21,3,693.63,254.33100000000002,2.9829419,758.6545877015591
399.86,0,129,3.5,313,3003,2,1,0,3,3,2023,4,9,0,2,399.86,799.72,359.874,2,719.748,439.84600000000006,3.0405672,1337.381302904606
26.23,10,112,3.1,446,3895,5,0,1,12,4,2022,1,15,0,1,26.23,26.23,23.607,1,23.607,28.853,3.0024781,86.63050127458573
156.76,20,102,4.7,473,3782,5,0,4,11,8,2023,4,32,0,2,156.76,313.52,141.084,2,282.168,172.436,3.056301,527.0163394012451
108.27,30,43,1.7,495,731,1,2,1,8,5,2022,6,18,1,2,108.27,216.54,108.27,2,216.54,119.09700000000001,2.9062684,346.1278426601887
325.82,5,54,4.1,342,642,4,2,4,18,8,2023,4,33,0,4,325.82,1303.28,325.82,4,1303.28,358.40200000000004,3.0522175,1093.9208505287172
94.67,15,132,2.5,480,2625,3,3,1,2,11,2022,2,44,0,2,94.67,189.34,85.203,2,170.406,104.13700000000001,3.155908,328.64680261754995
12.78,0,139,3.1,60,3377,5,1,4,1,12,2023,4,48,0,1,12.78,12.78,11.501999999999999,1,11.501999999999999,14.058,3.0837753,43.351712913036344
18.71,0,58,1.4,281,719,1,2,4,18,7,2022,0,29,0,1,18.71,18.71,18.71,1,18.71,20.581000000000003,2.9171052,60.03694207811356
398.67,5,120,3.7,32,3054,1,3,3,25,7,2022,0,30,0,4,398.67,1594.68,358.803,4,1435.212,438.53700000000003,2.8535626,1251.3927790482046
423.39,0,137,4.2,6,5,2,0,3,21,3,2022,0,12,0,1,423.39,423.39,381.051,1,381.051,465.72900000000004,2.9992673,1396.8457788541318
141.17,20,65,1.6,288,3259,5,2,4,24,1,2022,0,4,0,1,141.17,141.17,141.17,1,141.17,155.287,3.086777,479.3363356225491
269.85,0,90,1.9,4,2476,3,3,0,5,3,2023,6,9,1,4,269.85,1079.4,269.85,4,1079.4,296.83500000000004,2.8469343,845.0697484445573
37.99,30,100,3.0,311,2447,5,3,1,16,12,2023,5,50,1,5,37.99,189.95000000000002,37.99,5,189.95000000000002,41.78900000000001,2.9884837,124.88574397587779
396.27,30,94,4.3,137,1802,3,2,3,28,7,2022,3,30,0,4,396.27,1585.08,396.27,4,1585.08,435.897,2.8314536,1234.2221132204531
432.06,0,91,3.3,190,972,3,3,1,9,7,2023,6,27,1,2,432.06,864.12,432.06,2,864.12,475.266,3.2133482,1527.195121978283
89.92,20,43,1.9,61,1467,3,2,2,6,4,2023,3,14,0,1,89.92,89.92,89.92,1,89.92,98.912,3.0000033,296.73633015441897
397.7,15,41,4.8,39,236,1,1,1,5,10,2022,2,40,0,4,397.7,1590.8,397.7,4,1590.8,437.47,2.7683878,1211.0866084575655
209.41,30,91,2.7,9,2522,4,1,4,19,4,2023,2,16,0,1,209.41,209.41,209.41,1,209.41,230.35100000000003,2.9125645,670.9121488406659
277.85,20,98,3.8,352,768,4,2,0,9,4,2022,5,14,1,4,277.85,1111.4,277.85,4,1111.4,305.63500000000005,2.9050245,887.8771717691423
160.29,20,104,2.1,280,1847,5,1,3,23,3,2023,3,12,0,1,160.29,160.29,144.261,1,144.261,176.31900000000002,2.9405992,518.4835108931065
107.54,5,98,3.2,97,2533,0,2,2,12,7,2023,2,28,0,5,107.54,537.7,107.54,5,537.7,118.29400000000001,3.0327313,358.7539157671929
70.96,10,101,3.9,123,2143,2,2,1,12,7,2022,1,28,0,4,70.96,283.84,63.864,4,255.456,78.056,3.008951,234.86667525291443
435.09,20,88,3.4,299,3520,2,3,2,8,2,2022,1,6,0,4,435.09,1740.36,435.09,4,1740.36,478.599,3.0782986,1473.2706166934968
495.3,0,80,4.9,64,3483,0,0,4,4,10,2023,2,40,0,5,495.3,2476.5,495.3,5,2476.5,544.83,2.668806,1454.0456144142152
133.64,0,63,3.8,357,2708,5,3,2,6,7,2022,2,27,0,3,133.64,400.91999999999996,133.64,3,400.91999999999996,147.004,2.9590664,434.99459574127195
413.76,10,42,3.0,9,3402,1,3,4,30,5,2023,1,22,0,4,413.76,1655.04,413.76,4,1655.04,455.136,2.9493232,1342.3431536407472
175.85,15,140,1.2,423,1814,5,0,2,5,1,2022,2,1,0,1,175.85,175.85,158.265,1,158.265,193.435,3.2566192,629.9441378557682
271.21,20,60,3.3,104,673,4,2,2,15,10,2022,5,41,1,2,271.21,542.42,271.21,2,542.42,298.331,2.9972587,894.1751742444039
259.22,30,117,1.2,103,575,4,0,0,27,8,2023,6,34,1,2,259.22,518.44,233.29800000000003,2,466.59600000000006,285.14200000000005,2.7532265,785.0605159754755
242.31,30,18,1.9,205,1605,3,3,0,9,4,2023,6,14,1,4,242.31,969.24,266.541,4,1066.164,266.541,2.9698415,791.5845179886818
75.08,10,26,1.1,274,1279,3,1,1,5,6,2022,6,22,1,2,75.08,150.16,75.08,2,150.16,82.58800000000001,2.9364626,242.51657657527926
103.34,20,120,2.4,428,1394,3,2,3,5,6,2022,6,22,1,4,103.34,413.36,93.006,4,372.024,113.674,2.992483,340.16750124502187
388.64,5,95,4.5,127,3346,1,3,1,16,1,2022,6,2,1,1,388.64,388.64,388.64,1,388.64,427.504,2.8680525,1226.1039085235595
379.85,10,129,1.1,257,3747,2,1,3,4,10,2022,1,40,0,4,379.85,1519.4,341.865,4,1367.46,417.83500000000004,2.9876928,1248.3626348543169
138.04,5,107,3.8,212,475,4,3,4,29,11,2022,1,48,0,1,138.04,138.04,124.23599999999999,1,124.23599999999999,151.844,2.94245,446.79338486671446
427.15,20,91,3.0,43,3107,5,3,4,25,9,2022,6,38,1,2,427.15,854.3,427.15,2,854.3,469.865,3.049206,1432.7151858580112
135.9,10,122,4.4,302,1874,3,1,2,11,2,2023,5,6,1,4,135.9,543.6,122.31,4,489.24,149.49,3.0289264,452.79420342922214
89.15,5,78,3.7,209,1916,3,2,4,21,3,2022,0,12,0,5,89.15,445.75,89.15,5,445.75,98.06500000000001,3.0138636,295.55453035831454
15.09,5,85,3.6,178,269,0,1,0,18,10,2022,1,42,0,5,15.09,75.45,15.09,5,75.45,16.599,3.2346742,53.692357300043106
176.26,5,148,3.5,342,3168,0,3,2,27,12,2022,1,52,0,5,176.26,881.3,158.634,5,793.17,193.886,2.8413458,550.8971692676544
124.59,5,56,1.3,149,3149,4,1,4,23,9,2022,4,38,0,1,124.59,124.59,124.59,1,124.59,137.049,3.0989869,424.71305073666576
422.41,20,114,1.7,227,1729,0,1,2,15,8,2022,0,33,0,2,422.41,844.82,380.16900000000004,2,760.3380000000001,464.65100000000007,2.9589353,1374.8722278532985
346.72,0,98,2.8,143,3420,2,2,2,16,10,2023,0,42,0,3,346.72,1040.16,346.72,3,1040.16,381.39200000000005,2.950553,1125.3172870330811
473.2,15,140,4.5,494,377,5,2,2,9,8,2022,1,32,0,2,473.2,946.4,425.88,2,851.76,496.86,2.9469473,1464.2202534627916
363.12,10,75,4.5,254,2700,0,0,2,8,3,2023,2,10,0,4,363.12,1452.48,363.12,4,1452.48,399.432,3.0832655,1231.5549223651888
200.45,0,52,4.7,434,1509,3,0,2,10,6,2023,5,23,1,4,200.45,801.8,200.45,4,801.8,220.495,3.0830357,679.7939583194255
211.71,30,14,2.2,268,1269,3,0,4,2,12,2023,5,48,1,2,211.71,423.42,232.88100000000003,2,465.76200000000006,232.88100000000003,2.8875175,672.4479517951013
133.3,20,33,2.5,393,3307,0,2,0,18,4,2023,1,16,0,4,133.3,533.2,133.3,4,533.2,146.63000000000002,2.961604,434.26001187324533
433.31,10,128,2.3,73,3219,3,1,2,10,9,2023,6,36,1,2,433.31,866.62,389.979,2,779.958,476.641,3.0635164,1460.197510118246
441.7,5,143,2.7,60,974,3,0,4,22,11,2022,1,47,0,3,441.7,1325.1,397.53,3,1192.59,485.87,3.3437207,1624.6135641264916
12.69,10,148,2.6,221,1313,3,2,3,28,6,2023,2,26,0,4,12.69,50.76,11.421,4,45.684,13.959000000000001,3.2254572,45.024156935691835
182.59,20,81,2.4,376,2683,2,2,3,4,9,2022,6,35,1,3,182.59,547.77,182.59,3,547.77,200.84900000000002,2.9916892,600.8777851691246
237.6,0,109,3.9,222,2319,1,2,2,8,1,2023,6,1,1,4,237.6,950.4,213.84,4,855.36,261.36,2.860932,747.7332167243958
430.21,10,24,3.7,180,2153,3,1,1,21,8,2023,0,34,0,1,430.21,430.21,430.21,1,430.21,473.231,3.1405368,1486.1993633618354
194.09,0,116,3.0,34,3309,4,0,2,10,12,2022,5,49,1,2,194.09,388.18,174.681,2,349.362,213.49900000000002,2.7181222,580.3163809463979
428.49,20,117,2.6,142,3311,5,3,1,10,4,2022,6,14,1,5,428.49,2142.45,385.641,5,1928.2050000000002,471.33900000000006,2.9806714,1404.906679734707
355.55,30,95,3.6,185,653,1,2,1,31,5,2023,2,22,0,4,355.55,1422.2,355.55,4,1422.2,391.105,2.6574268,1039.3329219532013
414.58,30,61,4.5,227,2861,1,1,1,20,3,2022,6,11,1,3,414.58,1243.74,414.58,3,1243.74,456.038,2.9742863,1356.387583808422
220.1,30,148,1.5,361,3410,0,3,1,4,10,2022,1,40,0,3,220.1,660.3,198.09,3,594.27,242.11,2.981004,721.7308783698082
174.25,0,132,3.5,340,3261,3,3,3,23,4,2022,5,16,1,5,174.25,871.25,156.82500000000002,5,784.1250000000001,191.675,2.9747424,570.1837519288064
119.04,0,14,1.0,291,2623,2,2,3,10,8,2022,2,32,0,3,119.04,357.12,130.94400000000002,3,392.83200000000005,130.94400000000002,2.6855292,351.65393975830085
384.16,10,15,3.5,109,487,3,0,2,18,7,2022,0,29,0,3,384.16,1152.48,422.5760000000001,3,1267.7280000000003,422.5760000000001,2.7355082,1155.9601146049501
203.11,30,45,1.3,389,3810,0,3,3,21,7,2023,4,29,0,1,203.11,203.11,203.11,1,203.11,223.42100000000002,3.2916794,735.4302992782593
342.85,30,17,3.4,479,1162,5,1,4,14,1,2022,4,2,0,5,342.85,1714.25,377.13500000000005,5,1885.6750000000002,377.13500000000005,3.2139244,1212.0833815956116
226.91,0,142,4.4,152,3099,0,2,2,16,2,2023,3,7,0,1,226.91,226.91,204.219,1,204.219,249.60100000000003,2.990613,746.4599913454057
365.43,5,147,1.3,293,2931,0,1,4,28,5,2023,6,21,1,3,365.43,1096.29,328.887,3,986.6610000000001,401.973,3.2793093,1318.1937863016128
375.99,15,64,2.2,235,2915,2,2,4,12,11,2023,6,45,1,4,375.99,1503.96,375.99,4,1503.96,413.58900000000006,3.0271916,1252.013162760258
414.41,10,111,4.5,452,1315,4,1,2,12,2,2022,5,6,1,1,414.41,414.41,372.96900000000005,1,372.96900000000005,455.85100000000006,2.964119,1351.196590904236
198.97,30,94,1.6,402,2288,5,3,0,13,8,2022,5,32,1,1,198.97,198.97,198.97,1,198.97,218.86700000000002,3.0569267,669.0603820228578
271.94,5,63,2.4,296,1311,0,3,2,23,2,2022,2,8,0,2,271.94,543.88,271.94,2,543.88,299.134,3.0128791,901.2545866379738
14.69,15,43,3.2,184,2053,0,0,4,15,12,2023,4,50,0,1,14.69,14.69,14.69,1,14.69,16.159000000000002,3.1071327,50.20815686726571
279.59,15,94,2.7,456,730,1,3,0,28,5,2022,5,21,1,5,279.59,1397.9499999999998,279.59,5,1397.9499999999998,307.549,2.9538774,908.4620555734634
465.91,15,69,4.5,439,3444,5,0,2,12,12,2023,1,50,0,3,465.91,1397.73,465.91,3,1397.73,512.5010000000001,3.1401181,1609.313677694798
123.45,20,93,3.0,219,1146,5,2,2,1,6,2022,2,22,0,3,123.45,370.35,123.45,3,370.35,135.79500000000002,3.0466378,413.7181764543057
109.78,30,137,3.3,433,3375,1,1,4,25,7,2023,1,30,0,2,109.78,219.56,98.802,2,197.604,120.75800000000001,2.9111717,351.5472690968514
245.28,15,63,1.9,264,864,5,2,1,22,3,2023,2,12,0,3,245.28,735.84,245.28,3,735.84,269.80800000000005,2.99629,808.4230038185121
333.47,20,27,4.1,123,1135,1,0,2,3,9,2023,6,35,1,5,333.47,1667.3500000000001,333.47,5,1667.3500000000001,366.81700000000006,3.048962,1118.411136593342
347.58,5,80,4.4,381,734,1,0,4,5,3,2022,5,9,1,4,347.58,1390.32,347.58,4,1390.32,382.338,3.1247318,1194.7036989569665
478.89,20,147,4.8,425,2322,3,3,2,27,10,2022,3,43,0,4,478.89,1915.56,431.001,4,1724.004,478.89,3.2550445,1558.8082415914535
372.58,30,44,1.2,176,3210,0,0,2,3,9,2023,6,35,1,2,372.58,745.16,372.58,2,745.16,409.838,2.968749,1216.7061716480255
264.0,15,109,2.9,79,1309,5,3,0,24,2,2022,3,8,0,2,264.0,528.0,237.6,2,475.2,290.40000000000003,2.9067938,844.1329290390015
254.52,10,44,3.2,106,2425,0,3,1,18,9,2023,0,38,0,5,254.52,1272.6000000000001,254.52,5,1272.6000000000001,279.97200000000004,3.0084615,842.2849761829377
340.14,0,149,3.6,129,1013,0,1,4,17,4,2022,6,15,1,1,340.14,340.14,306.126,1,306.126,374.154,3.3544164,1255.0683026475906
344.44,20,124,4.6,247,120,2,2,3,9,3,2023,3,10,0,2,344.44,688.88,309.996,2,619.992,378.884,2.9453187,1115.9341299076082
328.4,15,50,2.6,490,653,0,1,1,30,7,2023,6,30,1,1,328.4,328.4,328.4,1,328.4,361.24,2.6607723,961.1773941802978
484.3,0,35,4.0,169,979,5,1,2,10,4,2022,6,14,1,1,484.3,484.3,484.3,1,484.3,532.73,3.2866046,1750.872891395092
228.22,10,137,2.9,23,2191,4,3,3,10,10,2022,0,41,0,3,228.22,684.66,205.398,3,616.194,251.04200000000003,2.8438735,713.9316913938524
73.73,15,82,1.1,151,2439,5,0,0,7,3,2022,0,10,0,2,73.73,147.46,73.73,2,147.46,81.10300000000001,3.0250173,245.33797495985033
398.14,20,14,2.3,465,1508,2,1,4,12,9,2023,1,37,0,5,398.14,1990.6999999999998,437.954,5,2189.77,418.047,3.0435314,1272.339178636551
88.24,10,12,4.4,424,3194,0,0,4,28,1,2022,4,4,0,5,88.24,441.2,97.06400000000001,5,485.32000000000005,97.06400000000001,2.946887,286.0366413497925
444.03,10,85,1.2,194,2450,3,2,1,12,1,2023,3,2,0,4,444.03,1776.12,444.03,4,1776.12,488.433,3.1139479,1520.9548991804122
165.6,0,33,4.9,337,214,4,3,3,4,12,2023,0,49,0,3,165.6,496.79999999999995,165.6,3,496.79999999999995,182.16,3.218768,586.3307572746277
108.61,5,92,2.3,13,389,1,2,1,3,4,2022,6,13,1,3,108.61,325.83,108.61,3,325.83,119.471,2.8174663,336.60551142930984
145.33,15,135,2.3,274,1859,3,1,1,3,12,2023,6,48,1,2,145.33,290.66,130.79700000000003,2,261.59400000000005,159.86300000000003,2.9510393,471.7619978971482
335.89,0,17,1.5,39,3689,1,3,4,4,3,2023,5,9,1,2,335.89,671.78,369.47900000000004,2,738.9580000000001,369.47900000000004,2.5876849,956.095217996359
298.43,10,77,2.8,318,3561,1,3,2,8,4,2023,5,14,1,2,298.43,596.86,298.43,2,596.86,328.273,3.0417008,998.5082598481179
240.29,30,94,3.9,478,3316,3,2,3,7,6,2023,2,23,0,2,240.29,480.58,240.29,2,480.58,264.319,3.0212824,798.5823517949582
68.68,20,28,2.7,68,3331,3,2,2,29,1,2023,6,4,1,5,68.68,343.40000000000003,68.68,5,343.40000000000003,75.54800000000002,3.029482,228.87129766082768
59.53,15,95,2.8,386,1245,4,2,3,29,3,2022,1,13,0,3,59.53,178.59,59.53,3,178.59,65.483,2.8664608,187.70445257759096
484.92,10,26,2.9,317,1979,0,1,0,14,1,2023,5,2,1,1,484.92,484.92,484.92,1,484.92,533.412,2.9871445,1593.3787061462403
409.02,15,87,5.0,167,1040,2,0,4,24,10,2022,0,43,0,3,409.02,1227.06,409.02,3,1227.06,449.922,3.1347082,1410.374167518139
420.98,15,49,1.0,229,3483,3,0,0,11,10,2022,1,41,0,3,420.98,1262.94,420.98,3,1262.94,463.07800000000003,3.0508926,1412.8012394757272
468.74,10,35,1.6,320,2809,3,1,1,7,8,2023,0,32,0,3,468.74,1406.22,468.74,3,1406.22,515.614,2.9435227,1517.721509171963
18.27,5,35,3.8,85,1952,3,2,2,28,9,2023,3,39,0,5,18.27,91.35,18.27,5,91.35,20.097,3.0612068,61.52107341384888
142.74,20,71,1.5,79,2792,5,0,3,25,12,2023,0,52,0,4,142.74,570.96,142.74,4,570.96,157.014,3.18179,499.5855928730965
165.67,15,75,4.5,321,2927,4,1,0,1,7,2023,5,26,1,3,165.67,497.01,165.67,3,497.01,182.237,3.0289443,551.9857140018939
310.64,10,30,4.6,334,277,3,1,1,7,2,2022,0,6,0,5,310.64,1553.1999999999998,310.64,5,1553.1999999999998,341.704,3.008048,1027.8620534591676
111.37,10,52,1.2,52,827,5,3,1,30,9,2023,5,39,1,4,111.37,445.48,111.37,4,445.48,122.50700000000002,3.1077607,380.7224361302853
488.52,15,33,3.3,242,3478,4,3,0,17,7,2022,6,28,1,2,488.52,977.04,488.52,2,977.04,488.52,3.1643546,1545.8504909992218
325.8,20,48,4.7,21,2364,5,2,3,5,3,2023,6,9,1,3,325.8,977.4000000000001,325.8,3,977.4000000000001,358.38000000000005,2.8616273,1025.550006222725
