Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Revenue,Month,DayOfWeek,Rule-Based Price,Rule-Based Revenue,Optimized Price,Optimized Units Pred,ML Revenue,Static Revenue
2023-08-10,S003,P0013,Clothing,West,167,155,184,149.54,21.79,20,Cloudy,1,22.72,Summer,3377.45,8,3,22.8795,3546.3225,26.148,143.24179,3745.4863450927733,3377.45
2023-08-10,S004,P0014,Toys,West,186,145,39,142.26,13.55,20,Snowy,0,13.26,Winter,1964.75,8,3,13.55,1964.75,16.26,137.22192,2231.228481445313,1964.75
2023-08-10,S004,P0003,Toys,East,404,403,115,405.5,98.03,15,Cloudy,0,99.84,Winter,39506.09,8,3,105.607719,42559.910757,117.636,399.7102,47020.30968457031,39506.090000000004
2023-08-10,S004,P0015,Electronics,North,440,251,52,268.2,61.04,10,Cloudy,1,57.0,Winter,15321.04,8,3,65.758392,16505.356392,73.24799999999999,262.0699,19196.094955078122,15321.039999999999
2023-08-10,S005,P0007,Clothing,North,63,28,84,35.68,23.54,5,Sunny,1,20.05,Autumn,659.12,8,3,27.551216,771.434048,28.247999999999998,30.088596,849.9426695251464,659.12
2023-08-10,S004,P0017,Clothing,East,315,52,100,61.51,51.4,20,Cloudy,1,54.46,Winter,2672.8,8,3,53.97,2806.44,61.67999999999999,57.428383,3542.182655639648,2672.7999999999997
2023-08-10,S003,P0011,Toys,South,326,29,195,31.98,68.35,10,Snowy,0,67.4,Spring,1982.15,8,3,68.35,1982.1499999999999,76.552,29.615587,2267.13243397522,1982.1499999999999
2023-08-10,S005,P0019,Furniture,South,300,16,66,33.46,11.09,15,Snowy,1,8.53,Winter,177.44,8,3,11.799760000000001,188.79616000000001,13.308,31.17882,414.9277319869995,177.44
2023-08-10,S005,P0018,Toys,East,201,54,142,70.36,14.71,20,Cloudy,0,16.9,Spring,794.34,8,3,17.29896,934.1438400000001,17.652,65.879555,1162.9059004211426,794.34
2023-08-10,S005,P0017,Groceries,East,495,201,180,200.48,79.16,15,Sunny,0,82.27,Winter,15911.16,8,3,83.118,16706.718,93.40879999999999,196.39072,18344.621164331053,15911.16
2023-08-10,S005,P0016,Clothing,North,165,31,90,23.45,61.98,15,Snowy,0,65.66,Winter,1921.38,8,3,65.079,2017.4489999999998,74.37599999999999,19.075232,1418.7394219207763,1921.3799999999999
2023-08-10,S005,P0015,Groceries,South,315,97,119,109.6,71.52,15,Sunny,0,76.37,Summer,6937.44,8,3,75.096,7284.312,85.824,105.86054,9085.375182128906,6937.44
2023-08-10,S005,P0014,Electronics,East,102,41,91,37.23,80.1,5,Cloudy,1,81.78,Summer,3284.1,8,3,79.89975,3275.88975,92.91599999999998,32.077255,2980.4902487182612,3284.1
2023-08-10,S005,P0013,Electronics,North,91,70,41,62.72,67.59,15,Sunny,1,67.76,Spring,4731.3,8,3,67.59,4731.3,81.108,58.648453,4756.858706359863,4731.3
2023-08-10,S005,P0012,Furniture,South,419,206,70,196.95,85.75,0,Snowy,0,82.66,Winter,17664.5,8,3,87.9795,18123.777000000002,102.89999999999999,195.01819,20067.37159423828,17664.5
2023-08-10,S005,P0011,Furniture,North,312,243,120,248.33,34.09,15,Sunny,0,37.13,Winter,8283.87,8,3,36.81720000000001,8946.579600000001,40.908,244.04933,9983.570059753418,8283.87
2023-08-10,S004,P0016,Clothing,East,82,60,117,79.64,72.4,20,Sunny,1,76.54,Winter,4344.0,8,3,84.73696000000001,5084.217600000001,86.88000000000001,72.229744,6275.320155029298,4344.0
2023-08-10,S005,P0010,Groceries,West,134,58,76,61.19,72.94,15,Sunny,1,70.72,Summer,4230.52,8,3,69.29299999999999,4018.9939999999997,87.52799999999999,57.089874,4996.962514892578,4230.5199999999995
2023-08-10,S005,P0008,Furniture,South,236,24,86,15.33,89.23,0,Snowy,0,94.06,Winter,2141.52,8,3,93.6915,2248.596,107.07600000000001,15.94552,1707.3825424575807,2141.52
2023-08-10,S005,P0006,Toys,West,151,12,54,21.42,80.14,0,Snowy,0,75.5,Spring,961.68,8,3,93.79585600000001,1125.5502720000002,96.16799999999999,20.144976,1937.3020194854735,961.6800000000001
2023-08-10,S005,P0005,Electronics,East,233,211,107,213.65,47.08,5,Snowy,0,51.85,Autumn,9933.88,8,3,50.8464,10728.590400000001,56.495999999999995,207.27171,11710.022712158203,9933.88
2023-08-10,S005,P0004,Furniture,West,425,63,109,61.65,65.06,10,Snowy,0,67.66,Winter,4098.78,8,3,68.313,4303.719,76.7708,56.60044,4345.261134310913,4098.78
2023-08-10,S005,P0003,Furniture,East,499,459,154,455.04,56.53,20,Cloudy,0,55.12,Winter,25947.27,8,3,60.899769000000006,27952.993971000004,67.836,451.96744,30659.663106811524,25947.27
2023-08-10,S005,P0002,Groceries,East,459,179,142,190.01,10.67,5,Snowy,0,15.25,Spring,1909.93,8,3,11.2035,2005.4265,12.804,184.34763,2360.3869998779296,1909.93
2023-08-10,S005,P0001,Electronics,West,445,408,49,405.69,81.13,20,Rainy,0,83.19,Spring,33101.04,8,3,83.23938,33961.66704,97.356,396.4534,38597.11717712402,33101.04
2023-08-10,S004,P0020,Groceries,North,196,142,161,132.36,16.45,5,Cloudy,1,21.14,Autumn,2335.9,8,3,18.136125000000003,2575.3297500000003,19.74,126.57702,2498.630349884033,2335.9
2023-08-10,S004,P0019,Electronics,East,51,15,21,20.74,94.08,15,Rainy,1,90.72,Autumn,1411.2,8,3,110.111232,1651.66848,112.896,15.564375,1757.1556713867187,1411.2
2023-08-10,S004,P0018,Electronics,West,300,186,102,191.73,31.95,10,Sunny,1,35.9,Autumn,5942.7,8,3,33.5475,6239.835,38.339999999999996,186.36967,7145.413327331542,5942.7
2023-08-10,S005,P0009,Toys,South,138,8,49,-1.93,75.33,10,Rainy,1,76.99,Winter,602.64,8,3,75.33,602.64,90.396,5.17724,468.00177753639224,602.64
2023-08-10,S005,P0020,Furniture,South,55,49,95,49.57,64.7,20,Snowy,1,63.96,Summer,3170.3,8,3,64.7,3170.3,76.346,46.28531,3533.6981885375976,3170.3
2023-08-10,S003,P0010,Groceries,South,216,51,52,52.38,60.3,20,Snowy,0,63.13,Spring,3075.3,8,3,63.315,3229.065,71.154,48.507637,3451.512404800415,3075.2999999999997
2023-08-10,S003,P0008,Electronics,South,148,28,146,27.47,96.95,0,Rainy,0,96.16,Autumn,2714.6,8,3,96.95,2714.6,116.34,21.594553,2512.3102952957156,2714.6
2023-08-10,S002,P0001,Furniture,West,157,111,140,115.55,54.15,15,Snowy,1,49.75,Summer,6010.65,8,3,51.442499999999995,5710.117499999999,64.97999999999999,108.4181,7045.008037261961,6010.65
2023-08-10,S001,P0020,Clothing,East,243,74,84,65.03,37.3,5,Snowy,1,34.0,Spring,2760.2,8,3,35.434999999999995,2622.1899999999996,44.76,60.36225,2701.8143673706054,2760.2
2023-08-10,S001,P0019,Furniture,East,71,47,64,46.57,88.69,15,Sunny,1,87.09,Summer,4168.43,8,3,88.69,4168.43,106.428,38.68181,4116.827512023926,4168.43
2023-08-10,S001,P0018,Clothing,West,330,237,28,245.27,48.83,0,Sunny,0,46.24,Autumn,11572.71,8,3,50.09958,11873.600460000001,58.596,237.1835,13898.004494750976,11572.71
2023-08-10,S001,P0017,Toys,East,149,37,52,49.97,33.73,5,Snowy,0,31.12,Spring,1248.01,8,3,39.477592,1460.670904,40.47599999999999,45.86976,1856.6243493347165,1248.01
2023-08-10,S001,P0016,Clothing,East,67,14,45,21.21,33.83,20,Rainy,1,29.32,Winter,473.62,8,3,39.594632000000004,554.3248480000001,40.596,16.132381,654.9101569061279,473.62
2023-08-10,S001,P0015,Furniture,East,147,17,141,34.27,37.83,20,Snowy,0,39.59,Spring,643.11,8,3,44.27623200000001,752.6959440000002,45.395999999999994,30.556028,1387.12146370697,643.11
2023-08-10,S001,P0014,Toys,South,234,181,30,176.44,63.13,0,Rainy,0,60.62,Autumn,11426.53,8,3,59.9735,10855.2035,75.756,171.51323,12993.156204162598,11426.53
2023-08-10,S001,P0012,Groceries,North,160,107,52,122.28,36.75,0,Sunny,1,41.68,Autumn,3932.25,8,3,38.5875,4128.8625,44.1,117.45184,5179.626287841797,3932.25
2023-08-10,S001,P0011,Furniture,East,149,105,140,106.09,77.12,0,Snowy,1,74.57,Winter,8097.6,8,3,73.264,7692.719999999999,92.544,102.89209,9522.0455625,8097.6
2023-08-10,S001,P0010,Electronics,South,169,120,140,133.67,59.54,20,Cloudy,0,54.77,Spring,7144.8,8,3,59.39115,7126.938,71.448,127.817116,9132.277288513184,7144.8
2023-08-10,S001,P0009,Furniture,East,59,59,148,64.44,70.74,20,Rainy,0,70.61,Autumn,4173.66,8,3,70.74,4173.66,84.88799999999999,52.73744,4476.7756540832515,4173.66
2023-08-10,S001,P0008,Clothing,South,436,207,147,204.58,20.31,20,Cloudy,1,16.99,Summer,4204.17,8,3,21.879963,4529.152341,24.371999999999996,199.61995,4865.137405334472,4204.17
2023-08-10,S001,P0007,Electronics,East,170,52,111,63.69,14.99,5,Rainy,0,10.67,Spring,779.48,8,3,17.544296000000003,912.3033920000001,17.988,59.155228,1064.084235168457,779.48
2023-08-10,S001,P0006,Groceries,South,349,29,141,33.24,12.66,5,Rainy,1,7.72,Autumn,367.14,8,3,12.027,348.78299999999996,15.192,31.267504,475.01591679382324,367.14
2023-08-10,S001,P0005,Electronics,West,264,77,84,96.69,89.02,5,Snowy,0,92.32,Winter,6854.54,8,3,94.71728,7293.23056,106.824,93.51513,9989.66014984131,6854.54
2023-08-10,S001,P0004,Groceries,West,79,49,175,54.5,17.26,5,Rainy,1,16.09,Summer,845.7400000000001,8,3,17.26,845.7400000000001,20.712,49.05956,1016.1215832824707,845.7400000000001
2023-08-10,S001,P0003,Electronics,East,357,211,135,209.28,83.41,20,Cloudy,1,87.84,Spring,17599.51,8,3,89.85759300000001,18959.952123000003,100.092,202.46227,20264.853029846192,17599.51
2023-08-10,S001,P0002,Furniture,South,439,191,197,188.74,11.21,5,Rainy,1,11.08,Summer,2141.11,8,3,11.21,2141.11,13.452,183.59111,2469.6676148071288,2141.11
2023-08-10,S001,P0001,Clothing,South,356,176,172,170.73,89.55,15,Snowy,0,86.89,Winter,15760.8,8,3,85.07249999999999,14972.759999999998,107.46,166.0406,17842.723266906738,15760.8
2023-08-10,S003,P0009,Furniture,South,85,74,86,82.13,14.49,20,Cloudy,0,12.71,Winter,1072.26,8,3,14.453775,1069.57935,17.387999999999998,73.78446,1282.964224822998,1072.26
2023-08-10,S002,P0002,Clothing,South,428,385,156,400.94,12.98,20,Cloudy,0,10.87,Autumn,4997.3,8,3,13.983354000000002,5383.591290000001,15.576,398.22913,6202.816866210937,4997.3
2023-08-10,S002,P0003,Furniture,East,183,82,44,79.43,63.55,10,Cloudy,0,60.58,Summer,5211.099999999999,8,3,63.391125,5198.07225,76.25999999999999,76.14373,5806.720862274169,5211.099999999999
2023-08-10,S001,P0013,Electronics,East,394,79,122,88.39,87.08,0,Rainy,1,91.84,Summer,6879.32,8,3,91.434,7223.286,104.496,85.391884,8923.110294799804,6879.32
2023-08-10,S002,P0005,Toys,North,50,37,150,48.4,23.3,10,Sunny,0,28.03,Spring,862.1,8,3,28.705600000000008,1062.1072000000004,27.96,40.725033,1138.6719172668456,862.1
2023-08-10,S003,P0007,Electronics,East,390,274,49,274.54,80.52,20,Sunny,0,84.55,Summer,22062.48,8,3,82.61352,22636.104479999998,96.624,267.10397,25808.65432470703,22062.48
2023-08-10,S003,P0006,Toys,South,240,16,69,24.02,27.78,10,Rainy,1,23.44,Summer,444.48,8,3,29.557920000000003,472.92672000000005,33.336,18.034878,601.2106855773925,444.48
2023-08-10,S003,P0005,Groceries,North,256,51,174,43.29,16.01,20,Rainy,0,16.15,Spring,816.5100000000001,8,3,16.01,816.5100000000001,19.212,35.710705,686.0740606842041,816.5100000000001
2023-08-10,S003,P0004,Toys,East,434,179,125,194.66,77.06,20,Sunny,1,74.0,Autumn,13793.74,8,3,73.207,13104.052999999998,92.472,192.25954,17778.623881713866,13793.74
2023-08-10,S003,P0003,Toys,West,334,65,77,71.11,87.58,10,Sunny,1,83.62,Spring,5692.7,8,3,83.201,5408.065,105.09599999999999,63.33813,6656.5842104187,5692.7
2023-08-10,S003,P0002,Toys,North,377,295,36,298.91,11.61,0,Cloudy,1,7.66,Summer,3424.95,8,3,12.507453,3689.698635,13.931999999999999,293.5437,4089.650844726562,3424.95
2023-08-10,S003,P0001,Toys,South,79,28,42,20.76,87.3,10,Cloudy,0,89.76,Winter,2444.4,8,3,91.665,2566.6200000000003,104.75999999999999,15.439418,1617.4334128189087,2444.4
2023-08-10,S002,P0004,Groceries,North,326,58,157,64.53,78.89,15,Rainy,0,83.28,Autumn,4575.62,8,3,82.8345,4804.401000000001,93.0902,59.14785,5506.085189479065,4575.62
2023-08-10,S002,P0019,Electronics,West,419,399,198,410.44,51.38,0,Rainy,0,47.86,Summer,20500.620000000003,8,3,52.715880000000006,21033.636120000003,61.656,401.77637,24771.9236953125,20500.620000000003
2023-08-10,S002,P0018,Clothing,West,375,87,47,83.13,37.5,5,Rainy,1,36.84,Autumn,3262.5,8,3,37.5,3262.5,45.0,79.006805,3555.3062438964844,3262.5
2023-08-10,S002,P0017,Clothing,North,251,223,90,240.57,94.05,10,Rainy,0,97.95,Winter,20973.15,8,3,96.4953,21518.4519,112.86,236.37288,26677.04312713623,20973.149999999998
2023-08-10,S002,P0020,Groceries,South,139,45,69,58.44,83.9,15,Sunny,0,80.11,Winter,3775.500000000001,8,3,98.19656000000002,4418.845200000001,100.68,53.20503,5356.682272796631,3775.5000000000005
2023-08-10,S002,P0015,Toys,West,421,367,63,376.74,15.11,10,Snowy,1,19.75,Spring,5545.37,8,3,17.13474,6288.44958,18.131999999999998,371.08463,6728.506424926757,5545.37
2023-08-10,S002,P0014,Groceries,North,401,223,75,238.6,28.01,0,Sunny,0,29.28,Autumn,6246.2300000000005,8,3,30.250800000000005,6745.928400000002,33.612,234.61523,7885.8872578125,6246.2300000000005
2023-08-10,S002,P0013,Furniture,South,358,314,170,316.49,32.31,5,Cloudy,0,34.25,Summer,10145.34,8,3,34.80756300000001,10929.574782000003,38.772,310.96747,12056.83067944336,10145.34
2023-08-10,S002,P0012,Toys,West,382,244,175,245.7,83.08,0,Snowy,1,83.14,Autumn,20271.52,8,3,85.24007999999999,20798.57952,99.696,240.28392,23955.345717041015,20271.52
2023-08-10,S002,P0011,Toys,East,191,52,170,44.1,61.12,10,Cloudy,0,64.58,Summer,3178.24,8,3,64.176,3337.152,73.344,40.88612,2998.7515737304684,3178.24
2023-08-10,S002,P0010,Electronics,South,375,272,40,269.79,82.31,5,Cloudy,1,84.55,Winter,22388.32,8,3,88.672563,24118.937136,98.772,264.74155,26149.052043823245,22388.32
2023-08-10,S002,P0009,Furniture,East,191,65,70,64.27,84.69,10,Sunny,1,84.98,Autumn,5504.849999999999,8,3,84.69,5504.849999999999,101.628,61.43458,6243.473674758911,5504.849999999999
2023-08-10,S002,P0008,Groceries,North,341,168,186,186.67,46.27,0,Cloudy,1,49.16,Spring,7773.360000000001,8,3,48.58350000000001,8162.028000000001,55.524,180.22963,10007.069949279785,7773.360000000001
2023-08-10,S002,P0007,Electronics,South,231,200,133,192.33,53.68,20,Snowy,1,48.75,Winter,10736.0,8,3,50.995999999999995,10199.199999999999,64.416,185.88573,11974.014985839844,10736.0
2023-08-10,S002,P0016,Toys,South,431,21,69,11.15,66.89,10,Cloudy,0,65.18,Spring,1404.69,8,3,66.722775,1401.178275,76.25460000000001,12.223543,932.101394791031,1404.69
2023-08-10,S002,P0006,Clothing,South,418,272,74,282.44,62.36,15,Cloudy,0,59.23,Winter,16961.92,8,3,67.180428,18273.076416000004,74.832,277.92938,20798.011538085935,16961.92
2023-08-11,S004,P0005,Clothing,South,455,451,146,470.55,51.01,10,Sunny,0,54.02,Autumn,23005.51,8,4,55.0908,24845.950800000002,61.211999999999996,455.3859,27875.08139099121,23005.51
2023-08-11,S004,P0006,Groceries,West,380,98,88,95.42,58.35,15,Sunny,1,61.94,Autumn,5718.3,8,4,61.267500000000005,6004.215,70.02,90.66987,6348.7041902160645,5718.3
2023-08-11,S004,P0007,Furniture,West,109,105,39,123.62,75.97,10,Sunny,0,80.18,Summer,7976.849999999999,8,4,79.7685,8375.692500000001,91.164,111.069824,10125.569455078125,7976.849999999999
2023-08-11,S004,P0008,Clothing,West,135,70,87,81.31,89.25,10,Cloudy,0,88.53,Autumn,6247.5,8,4,89.026875,6231.88125,107.1,75.12006,8045.358831024169,6247.5
2023-08-11,S004,P0012,Groceries,South,187,4,56,12.77,70.19,5,Sunny,1,65.97,Summer,280.76,8,4,82.15037600000002,328.6015040000001,84.228,11.300127,951.7870994338989,280.76
2023-08-11,S004,P0010,Toys,East,437,138,108,141.31,26.3,0,Sunny,0,29.29,Autumn,3629.4,8,4,27.615000000000002,3810.8700000000003,31.56,135.84471,4287.259088745117,3629.4
2023-08-11,S004,P0011,Furniture,East,263,235,149,232.06,99.65,0,Rainy,1,96.7,Summer,23417.75,8,4,102.24090000000001,24026.611500000003,119.58,227.30055,27180.60005218506,23417.75
2023-08-11,S004,P0013,Electronics,North,233,113,39,130.02,46.31,5,Cloudy,1,41.68,Winter,5233.030000000001,8,4,46.194225,5219.947425,55.572,122.4174,6802.979560821534,5233.030000000001
2023-08-11,S004,P0009,Toys,East,340,177,28,193.09,64.05,15,Sunny,0,66.58,Summer,11336.85,8,4,67.2525,11903.6925,76.86,190.54256,14645.100912780761,11336.85
2023-08-11,S004,P0004,Clothing,West,141,93,180,84.3,88.25,0,Cloudy,1,92.36,Autumn,8207.25,8,4,92.66250000000001,8617.612500000001,105.89999999999999,81.05029,8583.226025390624,8207.25
2023-08-11,S003,P0013,Groceries,East,276,207,153,200.18,81.16,20,Sunny,1,77.75,Summer,16800.12,8,4,83.27015999999999,17236.92312,97.392,191.55156,18655.589477783204,16800.12
2023-08-11,S004,P0002,Furniture,West,482,187,189,181.09,67.29,5,Sunny,0,65.31,Summer,12583.23,8,4,67.29,12583.230000000001,80.748,178.7863,14436.636205627443,12583.230000000001
2023-08-11,S004,P0001,Furniture,North,87,78,93,74.95,31.44,5,Rainy,1,29.37,Summer,2452.32,8,4,29.868,2329.7039999999997,37.728,71.32335,2690.8873110351565,2452.32
2023-08-11,S003,P0020,Toys,East,67,62,33,53.78,20.82,15,Rainy,0,16.16,Autumn,1290.84,8,4,19.779,1226.298,24.983999999999998,48.288174,1206.431731109619,1290.84
2023-08-11,S003,P0019,Electronics,East,438,296,86,314.84,37.88,0,Snowy,1,40.92,Winter,11212.48,8,4,40.9104,12109.4784,45.456,311.51294,14160.132175781251,11212.480000000001
2023-08-11,S003,P0018,Clothing,North,406,295,48,305.85,97.66,5,Sunny,1,99.49,Summer,28809.7,8,4,100.19916,29558.752200000003,117.192,303.16763,35528.821253173825,28809.7
2023-08-11,S003,P0017,Clothing,North,439,99,123,89.28,93.62,15,Sunny,1,91.61,Winter,9268.38,8,4,88.93900000000001,8804.961000000001,112.34400000000001,84.218285,9461.418965881348,9268.380000000001
2023-08-11,S003,P0016,Toys,East,112,79,160,72.39,66.69,5,Sunny,0,67.9,Winter,5268.51,8,4,66.69,5268.51,80.02799999999999,67.56432,5407.037675079345,5268.51
2023-08-11,S003,P0015,Furniture,North,95,1,126,-5.33,21.78,10,Sunny,0,21.63,Winter,21.78,8,4,21.78,21.78,26.136,1.1813539,30.875866227149963,21.78
2023-08-11,S003,P0014,Electronics,East,464,53,102,60.77,83.38,5,Cloudy,0,79.43,Summer,4419.139999999999,8,4,83.17154999999998,4408.0921499999995,100.056,56.05812,5608.951327514648,4419.139999999999
2023-08-11,S004,P0014,Toys,South,126,82,194,99.26,27.2,10,Sunny,1,30.02,Spring,2230.4,8,4,33.510400000000004,2747.8528000000006,32.64,94.88737,3097.1236669921877,2230.4
2023-08-11,S003,P0012,Furniture,North,69,45,173,38.49,34.86,0,Cloudy,1,37.47,Autumn,1568.7,8,4,36.603,1647.135,41.832,33.37927,1396.3215660095216,1568.7
2023-08-11,S004,P0003,Toys,West,77,20,169,24.61,35.07,10,Sunny,1,34.97,Winter,701.4,8,4,41.045928,820.9185600000001,41.3826,19.551813,809.1048618518829,701.4
2023-08-11,S004,P0015,Clothing,East,465,409,157,428.05,65.78,15,Sunny,1,62.98,Autumn,26904.02,8,4,67.49028,27603.52452,78.93599999999999,425.2568,33568.07119262695,26904.02
2023-08-11,S005,P0007,Groceries,North,391,1,105,14.84,13.89,10,Snowy,1,16.19,Summer,13.89,8,4,15.556800000000003,15.556800000000003,16.668,10.832709,180.55959881973266,13.89
2023-08-11,S004,P0017,Electronics,North,298,293,192,309.17,30.09,0,Cloudy,0,33.27,Spring,8816.37,8,4,34.122060000000005,9997.76358,36.108,295.18378,10658.495814697264,8816.37
2023-08-11,S005,P0020,Groceries,East,102,33,101,31.36,57.3,15,Cloudy,0,56.65,Autumn,1890.9,8,4,57.156749999999995,1886.17275,68.75999999999999,26.888021,1848.8203562164304,1890.8999999999999
2023-08-11,S003,P0011,Toys,South,355,53,130,51.06,67.57,10,Snowy,1,67.13,Winter,3581.21,8,4,67.57,3581.2099999999996,81.08399999999999,45.11521,3658.121808197021,3581.2099999999996
2023-08-11,S005,P0018,Clothing,West,402,143,55,159.41,96.71,0,Snowy,1,95.47,Autumn,13829.53,8,4,96.71,13829.529999999999,116.05199999999999,156.4892,18160.884264404296,13829.529999999999
2023-08-11,S005,P0017,Groceries,South,237,35,61,41.55,74.76,15,Sunny,1,70.97,Spring,2616.6000000000004,8,4,71.022,2485.77,89.712,38.310513,3436.9127012329104,2616.6000000000004
2023-08-11,S005,P0016,Clothing,East,251,218,139,233.54,80.69,15,Snowy,0,82.94,Winter,17590.42,8,4,82.78793999999999,18047.77092,96.82799999999999,227.51645,22029.962721313474,17590.42
2023-08-11,S005,P0015,Electronics,North,141,6,189,15.16,28.09,5,Cloudy,0,26.29,Winter,168.54,8,4,34.52036280000001,207.12217680000003,33.1462,11.505303,381.3570869894028,168.54
2023-08-11,S005,P0014,Furniture,North,58,5,74,17.41,11.19,20,Rainy,1,15.66,Winter,55.95,8,4,14.475384000000002,72.37692000000001,13.427999999999999,12.76793,171.4477644538879,55.949999999999996
2023-08-11,S005,P0013,Toys,East,328,243,39,254.93,67.46,20,Rainy,1,70.37,Summer,16392.78,8,4,69.21395999999999,16818.992279999995,80.95199999999998,250.35376,20266.63756054687,16392.78
2023-08-11,S005,P0012,Electronics,East,454,230,122,232.94,62.96,20,Snowy,0,65.2,Winter,14480.8,8,4,64.59696000000001,14857.300800000003,75.55199999999999,228.50623,17264.10235546875,14480.800000000001
2023-08-11,S005,P0011,Electronics,West,491,308,100,310.97,83.26,5,Rainy,1,78.39,Summer,25644.08,8,4,85.42476,26310.826080000003,99.912,306.46173,30619.20446337891,25644.08
2023-08-11,S004,P0016,Clothing,East,372,112,34,122.81,31.37,5,Rainy,1,28.14,Spring,3513.44,8,4,29.8015,3337.768,37.644,118.9891,4479.225589874268,3513.44
2023-08-11,S005,P0010,Groceries,West,267,143,149,151.36,56.82,15,Rainy,1,56.18,Winter,8125.26,8,4,56.82,8125.26,68.184,146.92464,10017.909438354493,8125.26
2023-08-11,S005,P0008,Toys,North,461,31,144,34.87,50.25,15,Sunny,1,54.18,Autumn,1557.75,8,4,52.7625,1635.6375,60.3,29.535318,1780.9796979904174,1557.75
2023-08-11,S005,P0006,Electronics,East,248,35,183,38.93,50.5,0,Sunny,1,52.33,Autumn,1767.5,8,4,50.5,1767.5,60.599999999999994,32.610126,1976.1736656188964,1767.5
2023-08-11,S005,P0005,Electronics,East,474,122,142,117.02,90.45,0,Rainy,1,93.32,Summer,11034.9,8,4,94.97250000000001,11586.645,108.54,112.47626,12208.172969970703,11034.9
2023-08-11,S005,P0004,Furniture,West,481,96,111,105.52,67.4,5,Cloudy,1,71.14,Spring,6470.400000000001,8,4,70.77000000000001,6793.920000000001,80.88000000000001,101.42251,8203.052466430665,6470.400000000001
2023-08-11,S005,P0003,Furniture,West,221,95,152,86.34,25.56,15,Cloudy,0,29.14,Autumn,2428.2,8,4,28.179900000000004,2677.0905000000002,30.671999999999997,82.16794,2520.2550014648436,2428.2
