invoice_id,product_id,product_category,units_sold,date,selling_price,customer_id,region,revenue,day,month,weekday,week,inventory_proxy
556042,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,08-06-2011 12:44,2.55,14367.0,United Kingdom,81.6,8,6,2,23,17.84824121
556428,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,10-06-2011 13:23,12.46,Unknown,United Kingdom,12.46,10,6,4,23,2.589147287
562449,22147,FELTCRAFT BUTTERFLY HEARTS,4,04-08-2011 20:01,1.45,14562.0,United Kingdom,5.8,4,8,3,31,14.43032787
575040,22726,ALARM CLOCK BAKELIKE GREEN,4,08-11-2011 11:58,3.75,13381.0,United Kingdom,15,8,11,1,45,6.308203991
555554,21922,UNION STRIPE WITH FRINGE  HAMMOCK,6,05-06-2011 13:46,7.95,13742.0,United Kingdom,47.7,5,6,6,22,4.898876404
545653,22420,LIPSTICK PEN BABY PINK,5,04-03-2011 13:39,0.42,15311.0,United Kingdom,2.1,4,3,4,9,11.69230769
556318,23207,LUNCH BAG ALPHABET DESIGN,20,10-06-2011 10:49,1.65,16767.0,United Kingdom,33,10,6,4,23,11.26708075
562365,22602,RETROSPOT WOODEN HEART DECORATION,5,04-08-2011 13:51,0.85,14344.0,United Kingdom,4.25,4,8,3,31,7.743362832
565862,23245,SET OF 3 REGENCY CAKE TINS,4,07-09-2011 14:56,4.95,15885.0,United Kingdom,19.8,7,9,2,36,6.267267267
540907,22859,EASTER TIN BUNNY BOUQUET,6,12-01-2011 11:52,1.65,13488.0,United Kingdom,9.9,12,1,2,2,7.6
545660,21165,BEWARE OF THE CAT METAL SIGN ,1,04-03-2011 14:28,1.69,17191.0,United Kingdom,1.69,4,3,4,9,9.622340426
562377,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,04-08-2011 15:04,1.65,14535.0,United Kingdom,9.9,4,8,3,31,7.616666667
538378,21175,GIN + TONIC DIET METAL SIGN,2,12-12-2010 11:26,2.1,14577.0,United Kingdom,4.2,12,12,6,49,15.62087912
580729,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,05-12-2011 17:24,1.63,Unknown,United Kingdom,4.89,5,12,0,49,9.233870968
543519,21238,RED RETROSPOT CUP,12,09-02-2011 11:38,0.85,17083.0,United Kingdom,10.2,9,2,2,6,11.12707182
565672,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,06-09-2011 09:34,2.55,17700.0,United Kingdom,81.6,6,9,1,36,17.84824121
537224,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,05-12-2010 16:24,3.75,13174.0,United Kingdom,15,5,12,6,48,3.651685393
549577,22550,HOLIDAY FUN LUDO,4,11-04-2011 08:16,3.75,14286.0,United Kingdom,15,11,4,0,15,6.70212766
570680,23543,WALL ART KEEP CALM ,2,11-10-2011 15:36,8.25,13969.0,United Kingdom,16.5,11,10,1,41,19.37931034
555640,85099B,JUMBO BAG RED RETROSPOT,10,06-06-2011 13:06,2.08,14475.0,United Kingdom,20.8,6,6,0,23,24.14606742
549235,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,4,07-04-2011 11:16,3.25,15530.0,United Kingdom,13,7,4,3,14,5.141732283
552520,21935,SUKI  SHOULDER BAG,1,09-05-2011 16:34,3.29,Unknown,United Kingdom,3.29,9,5,0,19,6.02892562
574941,23508,MINI PLAYING CARDS DOLLY GIRL ,54,07-11-2011 17:42,1,Unknown,United Kingdom,54,7,11,0,45,10.57627119
537421,22570,FELTCRAFT CUSHION RABBIT,2,06-12-2010 15:25,3.75,17218.0,United Kingdom,7.5,6,12,0,49,8.891304348
566221,21356,TOAST ITS - FAIRY FLOWER,4,09-09-2011 16:13,0.83,Unknown,United Kingdom,3.32,9,9,4,36,4.013513514
558751,84988,SET OF 72 PINK HEART PAPER DOILIES,2,03-07-2011 11:26,1.45,16009.0,United Kingdom,2.9,3,7,6,26,7.695876289
575640,22508,DOORSTOP RETROSPOT HEART,1,10-11-2011 14:01,3.75,13148.0,United Kingdom,3.75,10,11,3,45,2.833333333
580632,23313,VINTAGE CHRISTMAS BUNTING,1,05-12-2011 12:16,4.95,16360.0,United Kingdom,4.95,5,12,0,49,7.964705882
537208,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,3,05-12-2010 15:12,0.42,15889.0,United Kingdom,1.26,5,12,6,48,14.5326087
555350,23299,FOOD COVER WITH BEADS SET 2 ,6,02-06-2011 12:08,3.75,17652.0,United Kingdom,22.5,2,6,3,22,5.873015873
543281,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,06-02-2011 15:34,0.85,14606.0,United Kingdom,0.85,6,2,6,5,5.945945946
551731,22555,PLASTERS IN TIN STRONGMAN,12,04-05-2011 09:57,1.65,14307.0,United Kingdom,19.8,4,5,2,18,12.27433628
556441,23206,LUNCH BAG APPLE DESIGN,5,10-06-2011 15:07,1.65,14415.0,United Kingdom,8.25,10,6,4,23,10.59004739
548994,21907,I'M ON HOLIDAY METAL SIGN,2,05-04-2011 14:07,2.1,Unknown,United Kingdom,4.2,5,4,1,14,6.641509434
575701,35970,ZINC FOLKART SLEIGH BELLS,24,10-11-2011 16:59,1.69,13396.0,United Kingdom,40.56,10,11,3,45,9.921052632
555325,21557,SET OF 6 FUNKY BEAKERS,1,02-06-2011 11:02,5.63,Unknown,United Kingdom,5.63,2,6,3,22,2.794117647
553011,85136A,YELLOW SHARK HELICOPTER,1,12-05-2011 17:03,7.95,14390.0,United Kingdom,7.95,12,5,3,19,1.481481481
569852,21889,WOODEN BOX OF DOMINOES,12,06-10-2011 14:17,1.25,13771.0,United Kingdom,15,6,10,3,40,13.06614786
562553,21880,RED RETROSPOT TAPE,1,05-08-2011 16:34,0.42,Unknown,United Kingdom,0.42,5,8,4,31,7.128712871
545568,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,03-03-2011 16:22,3.29,Unknown,United Kingdom,3.29,3,3,3,9,10.24545455
540031,21903,MAN FLU METAL SIGN,2,04-01-2011 13:50,2.1,17975.0,United Kingdom,4.2,4,1,1,1,6.483870968
575298,21564,PINK  HEART SHAPE LOVE BUCKET ,1,09-11-2011 12:29,2.95,17841.0,United Kingdom,2.95,9,11,2,45,14.75
543470,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,08-02-2011 14:58,1.25,16951.0,United Kingdom,15,8,2,1,6,6.47826087
548718,20754,RETROSPOT RED WASHING UP GLOVES,72,04-04-2011 08:50,1.69,14156.0,EIRE,121.68,4,4,0,14,5.771428571
565233,22138,BAKING SET 9 PIECE RETROSPOT ,1,02-09-2011 09:34,10.79,Unknown,United Kingdom,10.79,2,9,4,35,4.972144847
575007,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,08-11-2011 11:20,0.65,14140.0,United Kingdom,10.4,8,11,1,45,10.24778761
569469,23502,PLAYING CARDS VINTAGE DOILY ,3,04-10-2011 12:22,1.25,16360.0,United Kingdom,3.75,4,10,1,40,8.211538462
556108,85132B,CHARLIE AND LOLA TABLE TINS,1,08-06-2011 17:59,5.79,Unknown,United Kingdom,5.79,8,6,2,23,6.634146341
580750,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,06-12-2011 09:56,1.65,12749.0,United Kingdom,19.8,6,12,1,49,7.057034221
580759,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,06-12-2011 10:30,1.25,17593.0,United Kingdom,15,6,12,1,49,5
575640,22188,BLACK HEART CARD HOLDER,4,10-11-2011 14:01,3.95,13148.0,United Kingdom,15.8,10,11,3,45,36.74157303
545714,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,07-03-2011 10:12,4.13,Unknown,United Kingdom,4.13,7,3,0,10,3.083333333
569222,22896,PEG BAG APPLES DESIGN,5,02-10-2011 13:46,2.55,15906.0,United Kingdom,12.75,2,10,6,39,4.839416058
536381,21169,YOU'RE CONFUSING ME METAL SIGN ,3,01-12-2010 09:41,1.69,15311.0,United Kingdom,5.07,1,12,2,48,10.20465116
562032,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,02-08-2011 08:48,3.29,12347.0,Iceland,13.16,2,8,1,31,3.604166667
565838,47566,PARTY BUNTING,4,07-09-2011 11:43,4.95,15071.0,United Kingdom,19.8,7,9,2,36,10.53706294
580831,21212,PACK OF 72 RETROSPOT CAKE CASES,24,06-12-2011 11:39,0.55,14418.0,United Kingdom,13.2,6,12,1,49,25.03454231
580612,22866,HAND WARMER SCOTTY DOG DESIGN,1,05-12-2011 11:58,4.13,Unknown,United Kingdom,4.13,5,12,0,49,13.0738255
558861,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,04-07-2011 12:19,9.95,13373.0,United Kingdom,19.9,4,7,0,27,2.061538462
574684,22382,LUNCH BAG SPACEBOY DESIGN ,10,06-11-2011 12:56,1.65,17581.0,United Kingdom,16.5,6,11,6,44,8.790890269
548894,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1,04-04-2011 16:01,5.79,Unknown,United Kingdom,5.79,4,4,0,14,5.913793103
559337,22178,VICTORIAN GLASS HANGING T-LIGHT,10,07-07-2011 16:27,2.46,Unknown,United Kingdom,24.6,7,7,3,27,23.47537473
537457,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,16,07-12-2010 09:51,3.75,17511.0,United Kingdom,60,7,12,1,49,4.730769231
569943,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,06-10-2011 18:08,2.95,14592.0,United Kingdom,5.9,6,10,3,40,16.86452763
537422,84406B,CREAM CUPID HEARTS COAT HANGER,2,06-12-2010 15:27,3.25,17812.0,United Kingdom,6.5,6,12,0,49,7.007751938
537694,22930,BAKING MOULD HEART MILK CHOCOLATE,2,08-12-2010 10:46,2.55,14901.0,United Kingdom,5.1,8,12,2,49,4.548780488
562099,20719,WOODLAND CHARLOTTE BAG,10,02-08-2011 13:46,0.85,14688.0,United Kingdom,8.5,2,8,1,31,15.55855856
559547,22997,TRAVEL CARD WALLET UNION JACK,3,10-07-2011 15:12,0.42,17758.0,United Kingdom,1.26,10,7,6,27,11.83333333
543467,22969,HOMEMADE JAM SCENTED CANDLES,1,08-02-2011 14:35,3.29,Unknown,United Kingdom,3.29,8,2,1,6,15.09454545
536544,22195,LARGE HEART MEASURING SPOONS,1,01-12-2010 14:32,3.36,Unknown,United Kingdom,3.36,1,12,2,48,5.896373057
548715,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,4,03-04-2011 15:22,3.25,17758.0,United Kingdom,13,3,4,6,13,3.03125
540247,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,05-01-2011 15:56,4.25,15464.0,United Kingdom,4.25,5,1,2,1,2.347826087
565421,21212,PACK OF 72 RETROSPOT CAKE CASES,1,04-09-2011 12:10,0.55,16744.0,United Kingdom,0.55,4,9,6,35,25.03454231
558874,16046,TEATIME PEN CASE & PENS,1,04-07-2011 13:29,0.85,Unknown,United Kingdom,0.85,4,7,0,27,3.166666667
566283,79066K,RETRO MOD TRAY,12,11-09-2011 14:34,0.85,17838.0,United Kingdom,10.2,11,9,6,36,4.639344262
574690,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,06-11-2011 13:11,0.79,12638.0,Sweden,14.22,6,11,6,44,43.59459459
574725,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,06-11-2011 14:50,2.95,15883.0,United Kingdom,5.9,6,11,6,44,3.729508197
562031,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,01-08-2011 17:37,2.08,16984.0,United Kingdom,4.16,1,8,0,31,13.725
556473,21391,FRENCH LAVENDER SCENT HEART,3,12-06-2011 12:00,0.75,17265.0,United Kingdom,2.25,12,6,6,23,7.875
575054,20712,JUMBO BAG WOODLAND ANIMALS,10,08-11-2011 12:18,2.08,16945.0,United Kingdom,20.8,8,11,1,45,12.129683
545471,22780,LIGHT GARLAND BUTTERFILES PINK,4,03-03-2011 10:34,4.25,15087.0,United Kingdom,17,3,3,3,9,10.11864407
536597,72798C,SET/4 GARDEN ROSE DINNER CANDLE,1,01-12-2010 17:35,1.65,18011.0,United Kingdom,1.65,1,12,2,48,2.5
556042,21986,PACK OF 12 PINK POLKADOT TISSUES,12,08-06-2011 12:44,0.29,14367.0,United Kingdom,3.48,8,6,2,23,30.2987013
566288,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,11-09-2011 15:18,2.95,12883.0,United Kingdom,17.7,11,9,6,36,6.318181818
543022,22969,HOMEMADE JAM SCENTED CANDLES,12,02-02-2011 14:37,1.45,16771.0,United Kingdom,17.4,2,2,2,5,15.09454545
540981,22178,VICTORIAN GLASS HANGING T-LIGHT,12,12-01-2011 15:25,1.25,12868.0,United Kingdom,15,12,1,2,2,23.47537473
581219,23404,HOME SWEET HOME BLACKBOARD,3,08-12-2011 09:28,10.79,Unknown,United Kingdom,32.37,8,12,3,49,7.296875
548612,21448,12 DAISY PEGS IN WOOD BOX,10,01-04-2011 11:34,1.65,13137.0,United Kingdom,16.5,1,4,4,13,4.414634146
548611,82580,BATHROOM METAL SIGN,12,01-04-2011 11:31,0.55,18230.0,United Kingdom,6.6,1,4,4,13,8.62992126
536425,22451,SILK PURSE BABUSHKA RED,6,01-12-2010 12:08,3.35,13758.0,United Kingdom,20.1,1,12,2,48,3.620689655
580632,22952,60 CAKE CASES VINTAGE CHRISTMAS,8,05-12-2011 12:16,0.55,16360.0,United Kingdom,4.4,5,12,0,49,20.10211268
569216,20728,LUNCH BAG CARS BLUE,1,02-10-2011 12:41,1.65,15555.0,United Kingdom,1.65,2,10,6,39,9.775467775
536592,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7,01-12-2010 17:06,1.66,Unknown,United Kingdom,11.62,1,12,2,48,12.36860068
558992,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,8,05-07-2011 11:36,4.95,14223.0,United Kingdom,39.6,5,7,1,27,5.194444444
559160,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,06-07-2011 16:15,1.65,17293.0,United Kingdom,19.8,6,7,2,27,8.873015873
566291,72131,COLUMBIAN CANDLE RECTANGLE,1,11-09-2011 15:31,1.95,12965.0,United Kingdom,1.95,11,9,6,36,11.625
570238,21240,BLUE POLKADOT CUP,1,09-10-2011 15:01,0.85,16332.0,United Kingdom,0.85,9,10,6,40,11.74125874
574950,22553,PLASTERS IN TIN SKULLS,1,08-11-2011 09:29,3.29,Unknown,United Kingdom,3.29,8,11,1,45,6.809701493
559698,22208,WOOD STAMP SET THANK YOU,4,11-07-2011 17:07,0.83,17589.0,United Kingdom,3.32,11,7,0,28,3.96
548874,22760,"TRAY, BREAKFAST IN BED",2,04-04-2011 15:18,12.75,17716.0,United Kingdom,25.5,4,4,0,14,3.076923077
549153,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,12,06-04-2011 15:47,1.25,13771.0,United Kingdom,15,6,4,2,14,5.666666667
537126,22356,CHARLOTTE BAG PINK POLKADOT,1,05-12-2010 12:13,0.85,18118.0,United Kingdom,0.85,5,12,6,48,12.06129032
559122,22123,PING MICROWAVE APRON,12,06-07-2011 12:22,1.95,15159.0,United Kingdom,23.4,6,7,2,27,4.339285714
575837,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,18,11-11-2011 11:37,1.25,12748.0,United Kingdom,22.5,11,11,4,45,18.21052632
581219,22580,ADVENT CALENDAR GINGHAM SACK,8,08-12-2011 09:28,4.13,Unknown,United Kingdom,33.04,8,12,3,49,5.213483146
549880,22189,CREAM HEART CARD HOLDER,36,12-04-2011 15:30,3.39,15932.0,United Kingdom,122.04,12,4,1,15,23.46902655
562670,85014B,RED RETROSPOT UMBRELLA,3,08-08-2011 13:42,5.95,14911.0,EIRE,17.85,8,8,0,32,6.398550725
540844,22219,LOVEBIRD HANGING DECORATION WHITE ,12,11-01-2011 16:24,0.85,12971.0,United Kingdom,10.2,11,1,1,2,8.708520179
540033,21503,TOYBOX  WRAP ,25,04-01-2011 14:12,0.42,13680.0,United Kingdom,10.5,4,1,1,1,25
552520,21900,"KEY FOB , SHED",1,09-05-2011 16:34,1.63,Unknown,United Kingdom,1.63,9,5,0,19,6.491428571
543345,21326,AGED GLASS SILVER T-LIGHT HOLDER,3,07-02-2011 12:29,1.63,Unknown,United Kingdom,4.89,7,2,0,6,33.66060606
553014,37444A,YELLOW BREAKFAST CUP AND SAUCER,6,12-05-2011 18:49,0.39,13451.0,United Kingdom,2.34,12,5,3,19,2.9
556439,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,10-06-2011 14:46,11.95,18061.0,United Kingdom,23.9,10,6,4,23,6.243478261
562980,23034,DRAWER KNOB CERAMIC BLACK,6,11-08-2011 11:44,1.45,17686.0,United Kingdom,8.7,11,8,3,32,9.185185185
574942,23507,MINI PLAYING CARDS BUFFALO BILL ,40,07-11-2011 17:50,0.42,15330.0,United Kingdom,16.8,7,11,0,45,12.23636364
581439,22423,REGENCY CAKESTAND 3 TIER,3,08-12-2011 16:30,24.96,Unknown,United Kingdom,74.88,8,12,3,49,7.154734411
580644,21411,GINGHAM HEART  DOORSTOP RED,1,05-12-2011 13:10,1.95,16904.0,United Kingdom,1.95,5,12,0,49,4.022727273
580893,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,06-12-2011 12:38,1.25,17290.0,United Kingdom,1.25,6,12,1,49,12.7254902
562528,22583,PACK OF 6 HANDBAG GIFT BOXES,6,05-08-2011 13:52,2.55,12610.0,Italy,15.3,5,8,4,31,3.176470588
570598,22423,REGENCY CAKESTAND 3 TIER,4,11-10-2011 11:55,12.75,14175.0,United Kingdom,51,11,10,1,41,7.154734411
575930,21774,DECORATIVE CATS BATHROOM BOTTLE,1,11-11-2011 17:58,2.46,Unknown,United Kingdom,2.46,11,11,4,45,5.376623377
574672,85049E,SCANDINAVIAN REDS RIBBONS,1,06-11-2011 12:25,1.25,13532.0,United Kingdom,1.25,6,11,6,44,7.278074866
581015,22346,PARTY PIZZA DISH GREEN POLKADOT,24,07-12-2011 09:35,0.19,13949.0,United Kingdom,4.56,7,12,2,49,16.76923077
542994,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3,02-02-2011 12:03,5.95,17230.0,United Kingdom,17.85,2,2,2,5,4.3125
543482,84406B,CREAM CUPID HEARTS COAT HANGER,8,08-02-2011 17:16,4.15,17881.0,United Kingdom,33.2,8,2,1,6,7.007751938
570410,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,5,10-10-2011 13:04,0.42,16776.0,United Kingdom,2.1,10,10,0,41,4.756756757
569675,85099B,JUMBO BAG RED RETROSPOT,10,05-10-2011 14:03,2.08,15687.0,United Kingdom,20.8,5,10,2,40,24.14606742
569469,22556,PLASTERS IN TIN CIRCUS PARADE ,2,04-10-2011 12:22,1.65,16360.0,United Kingdom,3.3,4,10,1,40,9.253061224
580294,22668,PINK BABY BUNTING,5,02-12-2011 13:46,2.95,17364.0,United Kingdom,14.75,2,12,4,48,6.933333333
559301,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,07-07-2011 12:41,1.65,13842.0,United Kingdom,19.8,7,7,3,27,8.985915493
569523,23526,WALL ART DOG LICENCE ,2,04-10-2011 14:41,5.95,16033.0,United Kingdom,11.9,4,10,1,40,10.23076923
559055,23159,SET OF 5 PANCAKE DAY MAGNETS,1,05-07-2011 17:09,4.13,Unknown,United Kingdom,4.13,5,7,1,27,10.02173913
548714,22180,RETROSPOT LAMP,1,03-04-2011 15:07,9.95,17337.0,United Kingdom,9.95,3,4,6,13,2.1
562377,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,04-08-2011 15:04,3.75,14535.0,United Kingdom,11.25,4,8,3,31,4.7
537389,22632,HAND WARMER RED RETROSPOT,5,06-12-2010 13:41,2.1,17757.0,United Kingdom,10.5,6,12,0,49,11.36448598
570420,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,10-10-2011 13:33,1.25,17841.0,United Kingdom,1.25,10,10,0,41,15.08783784
545821,22386,JUMBO BAG PINK POLKADOT,10,07-03-2011 12:50,1.95,13001.0,United Kingdom,19.5,7,3,0,10,17.01333333
540178,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,05-01-2011 12:42,3.25,12681.0,France,19.5,5,1,2,1,3.03125
574481,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,04-11-2011 12:45,1.65,18022.0,United Kingdom,1.65,4,11,4,44,9.865671642
575718,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,10-11-2011 18:04,6.25,16907.0,United Kingdom,6.25,10,11,3,45,4.853658537
546365,22418,10 COLOUR SPACEBOY PEN,24,11-03-2011 11:35,0.85,12520.0,Germany,20.4,11,3,4,10,20.625
569262,23167,SMALL CERAMIC TOP STORAGE JAR ,12,03-10-2011 11:36,0.83,14815.0,United Kingdom,9.96,3,10,0,40,31.54347826
536676,22969,HOMEMADE JAM SCENTED CANDLES,12,02-12-2010 12:18,1.45,16752.0,United Kingdom,17.4,2,12,3,48,15.09454545
559316,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,07-07-2011 13:54,3.25,12647.0,Germany,19.5,7,7,3,27,6.317991632
575176,22197,POPCORN HOLDER,31,08-11-2011 18:29,1.63,Unknown,United Kingdom,50.53,8,11,1,45,39.82930757
540478,20713,JUMBO BAG OWLS,300,07-01-2011 14:53,1.65,15769.0,United Kingdom,495,7,1,4,1,16.96484375
543013,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,02-02-2011 13:35,0.83,Unknown,United Kingdom,0.83,2,2,2,5,21.59322034
575739,21616,4 PEAR BOTANICAL DINNER CANDLES,1,11-11-2011 09:05,3.29,Unknown,United Kingdom,3.29,11,11,4,45,4.655172414
574328,22866,HAND WARMER SCOTTY DOG DESIGN,96,04-11-2011 09:05,1.85,13081.0,United Kingdom,177.6,4,11,4,44,13.0738255
552353,23201,JUMBO BAG ALPHABET,10,09-05-2011 12:14,2.08,17612.0,United Kingdom,20.8,9,5,0,19,16.06197183
575086,22846,BREAD BIN DINER STYLE RED ,2,08-11-2011 13:52,16.95,16618.0,United Kingdom,33.9,8,11,1,45,2
562717,22355,CHARLOTTE BAG SUKI DESIGN,1,08-08-2011 15:42,1.63,Unknown,United Kingdom,1.63,8,8,0,32,21.32571429
570211,22427,ENAMEL FLOWER JUG CREAM,1,09-10-2011 11:15,5.95,13558.0,United Kingdom,5.95,9,10,6,40,4.175965665
565475,21833,CAMOUFLAGE LED TORCH,72,05-09-2011 10:47,1.69,14156.0,EIRE,121.68,5,9,0,36,20.26388889
562374,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,04-08-2011 14:40,0.85,14911.0,EIRE,10.2,4,8,3,31,9.807560137
575336,20677,PINK POLKADOT BOWL,2,09-11-2011 13:58,1.25,14968.0,United Kingdom,2.5,9,11,2,45,14.43624161
552232,23154,SET OF 4 JAM JAR MAGNETS,2,06-05-2011 15:54,4.13,Unknown,United Kingdom,8.26,6,5,4,18,10.69
569545,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,04-10-2011 16:37,4.96,Unknown,United Kingdom,4.96,4,10,1,40,3.333333333
562393,22727,ALARM CLOCK BAKELIKE RED ,8,04-08-2011 16:17,3.75,18172.0,United Kingdom,30,4,8,3,31,8.069387755
575206,84992,72 SWEETHEART FAIRY CAKE CASES,24,09-11-2011 10:26,0.42,14298.0,United Kingdom,10.08,9,11,2,45,18.54195804
540255,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2,05-01-2011 16:50,3.36,Unknown,United Kingdom,6.72,5,1,2,1,2.528301887
562200,21172,PARTY METAL SIGN ,12,03-08-2011 12:21,1.45,17719.0,United Kingdom,17.4,3,8,2,31,7.427184466
569669,21094,SET/6 RED SPOTTY PAPER PLATES,4,05-10-2011 13:47,0.85,14730.0,United Kingdom,3.4,5,10,2,40,16.72018349
556459,22423,REGENCY CAKESTAND 3 TIER,6,10-06-2011 17:25,12.75,Unknown,United Kingdom,76.5,10,6,4,23,7.154734411
580727,22134,MINI LADLE LOVE HEART RED ,4,05-12-2011 17:17,0.83,14096.0,United Kingdom,3.32,5,12,0,49,6.511904762
569246,21931,JUMBO STORAGE BAG SUKI,1,03-10-2011 09:57,4.13,14096.0,United Kingdom,4.13,3,10,0,40,11.32352941
543389,22788,BROCANTE COAT RACK,1,08-02-2011 09:56,9.95,17841.0,United Kingdom,9.95,8,2,1,6,1.76
580287,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,02-12-2011 13:28,7.95,14594.0,United Kingdom,7.95,2,12,4,48,10.31847134
580887,22799,SWEETHEART WIRE FRUIT BOWL,1,06-12-2011 12:26,2.95,13755.0,United Kingdom,2.95,6,12,1,49,2.764705882
545894,22247,BUNNY DECORATION MAGIC GARDEN,6,07-03-2011 17:04,0.85,16242.0,United Kingdom,5.1,7,3,0,10,5.555555556
559355,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,07-07-2011 18:14,3.75,17007.0,United Kingdom,22.5,7,7,3,27,6.692307692
563034,85049E,SCANDINAVIAN REDS RIBBONS,12,11-08-2011 14:53,1.25,17644.0,United Kingdom,15,11,8,3,32,7.278074866
574653,22082,RIBBON REEL STRIPES DESIGN ,20,06-11-2011 11:30,1.65,12619.0,Germany,33,6,11,6,44,6.148148148
559061,23309,SET OF 60 I LOVE LONDON CAKE CASES ,3,06-07-2011 10:04,0.55,17220.0,United Kingdom,1.65,6,7,2,27,22.96174863
580667,23472, NINE DRAWER OFFICE TIDY,1,05-12-2011 14:19,14.95,15031.0,United Kingdom,14.95,5,12,0,49,1.421052632
565857,23298,SPOTTY BUNTING,9,07-09-2011 14:13,4.95,14911.0,EIRE,44.55,7,9,2,36,6.5
536740,22962,JAM JAR WITH PINK LID,12,02-12-2010 13:08,0.85,15827.0,United Kingdom,10.2,2,12,3,48,9.825
565411,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,04-09-2011 11:22,2.95,13772.0,United Kingdom,5.9,4,9,6,35,14.4526749
562258,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,03-08-2011 15:28,0.85,16348.0,United Kingdom,2.55,3,8,2,31,12.14918415
543382,37370,RETRO COFFEE MUGS ASSORTED,6,07-02-2011 16:21,1.25,14030.0,United Kingdom,7.5,7,2,0,6,15.41573034
552877,20717,STRAWBERRY SHOPPER BAG,10,12-05-2011 09:49,1.25,14883.0,United Kingdom,12.5,12,5,3,19,5.440677966
575702,21616,4 PEAR BOTANICAL DINNER CANDLES,24,10-11-2011 16:59,1.25,17109.0,United Kingdom,30,10,11,3,45,4.655172414
543182,22254,FELT TOADSTOOL LARGE,1,04-02-2011 10:40,2.46,Unknown,United Kingdom,2.46,4,2,4,5,8.620689655
545897,84251B,"GREETING CARD, STICKY GORDON",1,07-03-2011 17:22,0.83,Unknown,United Kingdom,0.83,7,3,0,10,3.931034483
556239,22296,HEART IVORY TRELLIS LARGE,12,09-06-2011 15:48,1.65,15712.0,United Kingdom,19.8,9,6,3,23,9.428571429
543349,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,3,07-02-2011 13:13,2.95,17774.0,United Kingdom,8.85,7,2,0,6,10.49211356
540188,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,05-01-2011 13:57,2.1,16771.0,United Kingdom,12.6,5,1,2,1,6.947368421
537643,22619,SET OF 6 SOLDIER SKITTLES,1,07-12-2010 15:34,7.62,Unknown,United Kingdom,7.62,7,12,1,49,6.157068063
581113,84596F,SMALL MARSHMALLOWS PINK BOWL,16,07-12-2011 12:19,0.42,14534.0,United Kingdom,6.72,7,12,2,49,8.477386935
565579,20728,LUNCH BAG CARS BLUE,2,05-09-2011 12:35,1.65,18283.0,United Kingdom,3.3,5,9,0,36,9.775467775
