product_id,price,sales_quantity,inventory,date
PRD11176,348204.44,28,67,12-03-2024 16:00
PRD11652,211346.52,65,763,17-01-2024 04:00
PRD50159,126338.85,48,237,21-04-2024 22:00
PRD31257,341445.56,38,255,18-01-2024 01:00
PRD55960,265738.17,47,561,01-05-2024 20:00
PRD66166,160430.86,46,4,12-01-2024 21:00
PRD66426,234228.68,40,13,29-08-2024 09:00
PRD39844,424803.13,46,774,17-04-2024 07:00
PRD73638,478836.41,18,153,16-08-2024 18:00
PRD35192,89886.49,47,9,23-08-2024 03:00
PRD55758,221155.92,58,640,08-01-2024 15:00
PRD65976,60054.05,72,737,12-04-2024 06:00
PRD90605,272656.08,56,648,01-07-2024 12:00
PRD71696,405455.34,30,195,17-08-2024 10:00
PRD32650,562739.59,37,898,01-08-2024 07:00
PRD83189,16057.69,67,580,04-09-2024 04:00
PRD33655,109026.33,53,366,21-09-2024 09:00
PRD30319,427941.7,43,838,29-03-2024 18:00
PRD61899,347177.86,29,47,22-07-2024 13:00
PRD98790,96431.31,57,433,04-03-2024 07:00
PRD31734,422402.53,41,755,19-06-2024 21:00
PRD54949,324357.63,47,697,06-06-2024 03:00
PRD64330,347436.92,39,504,21-02-2024 22:00
PRD67295,102336.15,66,746,16-07-2024 02:00
PRD12959,64028.38,56,250,18-03-2024 01:00
PRD67545,4048.2,66,411,02-05-2024 20:00
PRD38799,47371.05,73,664,10-09-2024 02:00
PRD65999,41753.44,67,399,05-05-2024 13:00
PRD13212,130902.98,51,77,10-06-2024 15:00
PRD49136,426681.23,51,880,07-08-2024 14:00
PRD51415,23118.62,61,220,17-02-2024 14:00
PRD71205,39088.99,74,780,02-09-2024 16:00
PRD37830,118258.1,74,818,27-05-2024 09:00
PRD50343,169914.2,61,742,16-09-2024 21:00
PRD31960,344723.48,45,459,05-05-2024 18:00
PRD26928,395154.3,46,710,01-04-2024 04:00
PRD37247,349880.05,39,275,25-07-2024 07:00
PRD22620,232110.02,37,6,14-07-2024 23:00
PRD20995,483821.78,51,993,10-08-2024 09:00
PRD36340,50300.92,60,228,25-03-2024 13:00
PRD81478,257740.34,59,840,19-05-2024 21:00
PRD57682,411310.02,32,420,26-02-2024 07:00
PRD54686,377296.69,44,617,07-01-2024 09:00
PRD16360,353773.43,38,384,17-07-2024 13:00
PRD74787,183941.97,48,328,16-03-2024 02:00
PRD91884,217869.44,50,544,01-09-2024 01:00
PRD30496,331136.32,40,434,18-07-2024 04:00
PRD46560,90345.23,73,982,03-02-2024 00:00
PRD43026,313782.24,56,782,04-10-2024 03:00
PRD96690,289645.33,62,899,05-02-2024 00:00
PRD79066,199447.47,50,403,01-03-2024 06:00
PRD78686,172576.79,60,708,26-02-2024 11:00
PRD31326,340235.54,57,854,05-07-2024 06:00
PRD68860,12648.7,55,15,28-03-2024 19:00
PRD99789,135272.84,42,12,23-02-2024 06:00
PRD66348,179690.77,43,168,24-07-2024 22:00
PRD87728,224188.7,34,12,15-01-2024 21:00
PRD69942,192441.45,63,908,19-03-2024 02:00
PRD78461,429738.28,27,255,26-09-2024 23:00
PRD63108,393455.76,22,7,24-10-2024 17:00
PRD68745,87576.34,68,793,29-09-2024 19:00
PRD17983,63352.77,75,940,01-06-2024 12:00
PRD72953,500069.68,35,642,28-07-2024 07:00
PRD38192,422183.44,21,10,25-04-2024 13:00
PRD80206,463916.28,30,258,24-03-2024 17:00
PRD44501,370237.38,49,833,08-08-2024 20:00
PRD56415,29196.48,66,335,28-05-2024 12:00
PRD20682,331771.53,28,71,12-01-2024 09:00
PRD95566,470182.63,35,529,12-07-2024 19:00
PRD55410,378976.86,52,764,11-07-2024 21:00
PRD61972,452306.76,46,977,05-04-2024 11:00
PRD34452,63893.33,67,565,07-08-2024 15:00
PRD10719,154134.14,52,440,05-02-2024 09:00
PRD85819,42771.81,80,830,03-10-2024 11:00
PRD68779,26708.91,74,656,23-03-2024 13:00
PRD43820,154561.63,64,674,06-03-2024 03:00
PRD85881,418837.1,39,656,15-01-2024 20:00
PRD80887,212684.53,42,174,16-07-2024 00:00
PRD89170,373360.77,33,371,06-04-2024 03:00
PRD58230,367934.52,47,775,21-01-2024 01:00
PRD72890,319340.49,31,34,25-10-2024 15:00
PRD57381,171795.29,38,26,21-01-2024 15:00
PRD72860,158944.94,59,497,27-09-2024 13:00
PRD42391,171526.07,71,930,23-08-2024 10:00
PRD53698,459507.45,29,217,05-08-2024 13:00
PRD39214,423325.61,29,179,11-03-2024 21:00
PRD64280,74734.09,79,922,26-07-2024 12:00
PRD26237,152524.39,63,683,18-08-2024 09:00
PRD79447,407126.9,33,304,05-01-2024 00:00
PRD68263,249532.19,59,671,17-01-2024 22:00
PRD47403,114421.06,62,646,08-07-2024 14:00
PRD36854,49204.1,54,19,07-04-2024 07:00
PRD36802,171644.87,48,84,27-10-2024 17:00
PRD66657,456555.32,25,241,22-03-2024 00:00
PRD32817,338336.37,36,247,18-10-2024 03:00
PRD95105,157988.7,61,497,03-06-2024 15:00
PRD10351,163032.42,51,224,25-03-2024 09:00
PRD37454,247509.99,57,617,09-09-2024 20:00
PRD96556,152503.7,62,575,21-04-2024 11:00
PRD98988,32773.94,63,491,29-03-2024 20:00
PRD94378,212635.07,57,479,13-06-2024 14:00
PRD97330,84678.99,63,647,20-07-2024 20:00
PRD98909,505615.64,30,540,25-09-2024 07:00
PRD91636,42942.83,75,814,04-06-2024 11:00
PRD36680,409837.62,55,926,26-01-2024 21:00
PRD22048,434581.17,43,816,18-02-2024 15:00
PRD30186,252384.38,48,459,29-08-2024 04:00
PRD15938,346242.74,35,217,08-08-2024 05:00
PRD93851,360232.2,51,683,17-06-2024 04:00
PRD17111,57336.89,56,131,06-07-2024 11:00
PRD41582,92111.77,55,159,22-10-2024 10:00
PRD83762,65417.04,70,614,20-08-2024 13:00
PRD12246,203242.9,61,679,26-01-2024 05:00
PRD89461,548038.06,16,171,22-08-2024 00:00
PRD91556,414793.34,36,381,28-09-2024 05:00
PRD35294,24683.91,70,650,20-08-2024 15:00
PRD71176,16078.99,55,83,08-02-2024 12:00
PRD54070,432274.72,40,692,04-06-2024 06:00
PRD45862,389507.1,58,992,29-04-2024 22:00
PRD85902,159567.17,51,167,16-01-2024 11:00
PRD19414,100565.05,52,292,28-02-2024 08:00
PRD97935,269801.31,52,655,01-10-2024 06:00
PRD19004,156214.76,50,143,28-03-2024 20:00
PRD57397,72398.34,61,338,12-06-2024 14:00
PRD58896,23323.4,67,532,29-04-2024 00:00
PRD95874,348244.56,48,622,17-03-2024 01:00
PRD56822,184369.77,64,760,20-03-2024 14:00
PRD63166,585227.08,31,755,08-06-2024 14:00
PRD87291,516782.15,41,869,24-04-2024 09:00
PRD42793,449457.64,26,209,27-08-2024 05:00
PRD98095,519432.21,22,188,11-01-2024 18:00
PRD33502,119777.42,60,358,12-06-2024 18:00
PRD11097,560042.76,39,771,05-10-2024 08:00
PRD52248,360535.76,41,614,21-02-2024 00:00
PRD87935,141117.39,55,463,14-01-2024 14:00
PRD70526,80602.88,79,950,06-09-2024 15:00
PRD80480,87200.25,61,370,26-03-2024 05:00
PRD39829,129202,73,801,06-03-2024 19:00
PRD27562,244040.85,47,511,14-05-2024 21:00
PRD68832,159101.5,51,148,21-09-2024 16:00
PRD61805,215059.9,37,9,20-05-2024 07:00
PRD59029,307809.26,55,852,15-03-2024 05:00
PRD27076,541782.21,41,993,17-07-2024 05:00
PRD12519,160044.81,55,502,14-03-2024 22:00
PRD27917,211890.87,40,199,17-10-2024 04:00
PRD82614,93136.54,63,382,27-09-2024 02:00
PRD25406,121589.05,49,190,06-04-2024 23:00
PRD72742,174235.88,48,378,13-08-2024 01:00
PRD63123,238927.46,40,253,28-07-2024 16:00
PRD50927,289735.89,37,48,04-09-2024 18:00
PRD90345,228528.11,64,807,31-07-2024 23:00
PRD35807,275695.15,60,826,11-04-2024 07:00
PRD10443,76561.73,58,306,09-10-2024 15:00
PRD61562,499675.78,36,524,06-01-2024 17:00
PRD51240,202692.95,62,888,25-02-2024 18:00
PRD99279,163874.57,41,26,23-02-2024 03:00
PRD19055,330870.89,34,301,27-01-2024 14:00
PRD29724,219435.37,55,619,16-09-2024 19:00
PRD98878,267616.3,59,966,21-01-2024 06:00
PRD39943,436394.41,45,718,27-03-2024 18:00
PRD55625,162192.92,65,819,27-06-2024 07:00
PRD35171,59091.23,46,8,28-01-2024 06:00
PRD16567,59049.84,69,782,01-06-2024 03:00
PRD86418,35436.9,77,790,28-05-2024 23:00
PRD88854,332201.93,30,52,28-04-2024 22:00
PRD97437,167264.44,64,699,18-07-2024 21:00
PRD12037,341462.49,45,644,07-02-2024 00:00
PRD26312,474747.56,48,967,30-03-2024 07:00
PRD78593,67172.7,59,342,05-03-2024 04:00
PRD19280,379387.6,41,378,14-07-2024 00:00
PRD42547,80609.29,58,414,28-06-2024 15:00
PRD87483,104861.02,57,282,22-05-2024 22:00
PRD93415,242057.9,47,481,04-07-2024 19:00
PRD99316,259527.98,50,473,25-05-2024 08:00
PRD23630,141590.09,47,26,01-07-2024 20:00
PRD35172,27974.59,53,147,10-10-2024 09:00
PRD68084,458174.74,23,110,02-05-2024 11:00
PRD15787,192905.06,45,96,23-05-2024 05:00
PRD20080,381570.88,46,755,07-02-2024 08:00
PRD59771,281084.09,43,418,07-01-2024 09:00
PRD26031,34004.16,85,967,23-08-2024 10:00
PRD91181,45974.98,64,411,02-09-2024 20:00
PRD81374,358431.48,44,707,25-07-2024 07:00
PRD86466,446787.11,50,879,16-10-2024 13:00
PRD67731,481813.97,18,57,16-07-2024 17:00
PRD53349,62637.71,54,37,24-08-2024 02:00
PRD35539,495088.17,20,95,01-04-2024 21:00
PRD83264,318868.9,56,810,11-09-2024 17:00
PRD68040,140704.42,70,938,14-02-2024 16:00
PRD64308,118304.09,67,793,23-04-2024 18:00
PRD87729,109703.51,51,205,01-03-2024 17:00
PRD46616,265016.26,65,899,11-02-2024 15:00
PRD66664,257807.1,42,259,16-10-2024 23:00
PRD93349,142204.07,49,180,21-09-2024 19:00
PRD39637,85605.73,48,110,04-02-2024 06:00
PRD89486,27601.73,51,26,02-08-2024 00:00
PRD52608,317422.1,31,163,20-02-2024 11:00
PRD22526,251128.56,40,210,15-10-2024 18:00
PRD41624,49329.49,72,768,01-06-2024 19:00
PRD85544,150681.53,50,113,29-06-2024 05:00
PRD92151,230647.06,43,234,25-07-2024 20:00
PRD32460,461666.4,29,312,31-03-2024 01:00
PRD49824,401540.83,36,285,22-04-2024 20:00
PRD69899,309509.7,59,892,06-06-2024 10:00
PRD80833,306048.4,32,28,09-07-2024 15:00
PRD75730,10221.53,57,148,12-06-2024 19:00
PRD81118,76799.97,56,182,14-01-2024 02:00
PRD91552,321631.87,45,498,12-01-2024 14:00
PRD26152,414843.07,44,757,02-09-2024 17:00
PRD42211,504205.84,13,59,27-02-2024 09:00
PRD87414,178744.54,40,64,09-02-2024 07:00
PRD67168,195041.91,52,297,20-10-2024 05:00
PRD98329,304746.19,61,951,14-02-2024 23:00
PRD36782,285288.81,39,196,30-04-2024 09:00
PRD48248,359824.77,45,748,03-03-2024 14:00
PRD43245,113222.8,79,967,20-07-2024 08:00
PRD29248,401597.9,54,930,26-05-2024 20:00
PRD85005,58339.38,52,116,02-03-2024 04:00
PRD22906,520190.96,17,159,28-07-2024 16:00
PRD64964,135206.57,57,324,12-06-2024 20:00
PRD38034,59605.01,71,695,08-07-2024 22:00
PRD60658,268778.56,52,530,26-06-2024 09:00
PRD17866,388007.47,49,741,28-04-2024 23:00
PRD76114,486561.44,30,560,25-07-2024 10:00
PRD10999,161129.74,54,540,19-07-2024 09:00
PRD56891,438469.26,35,600,23-10-2024 19:00
PRD35279,138747.01,44,52,02-06-2024 08:00
PRD14686,261149.13,58,768,19-09-2024 03:00
PRD93164,316228.12,28,64,14-09-2024 01:00
PRD56146,144819,51,224,30-06-2024 07:00
PRD60600,261942.82,53,518,04-09-2024 17:00
PRD28493,157746.4,67,911,15-06-2024 21:00
PRD58560,80944.33,66,696,09-07-2024 13:00
PRD36274,239774.17,53,560,01-01-2024 06:00
PRD21671,273712.4,59,781,18-10-2024 18:00
PRD44308,229611.96,41,149,01-02-2024 15:00
PRD68570,389313.51,50,959,28-09-2024 11:00
PRD19403,373987.29,50,957,26-01-2024 22:00
PRD46622,164184.09,41,88,14-05-2024 09:00
PRD97251,276567.58,54,745,28-08-2024 12:00
PRD79112,316535.24,59,859,28-07-2024 08:00
PRD44600,318247.88,59,891,03-06-2024 15:00
PRD56669,140169.9,57,399,18-08-2024 22:00
PRD37667,389586.57,56,959,22-05-2024 05:00
PRD32566,62156.63,64,408,30-05-2024 03:00
PRD27881,463528.03,32,398,21-06-2024 10:00
PRD28882,122795.28,64,577,02-02-2024 00:00
PRD50190,156582.85,65,853,10-01-2024 09:00
PRD34742,411151.89,24,18,29-08-2024 04:00
PRD15328,153275.44,53,338,24-01-2024 04:00
PRD37567,37922.25,81,994,02-10-2024 04:00
PRD61267,321561.33,30,90,28-03-2024 21:00
PRD90783,342676.97,44,612,04-02-2024 03:00
PRD88156,169819.09,61,579,21-06-2024 10:00
PRD89923,210503.22,41,92,01-02-2024 11:00
PRD68944,212508.42,60,761,02-08-2024 21:00
PRD36434,583077.7,20,368,07-07-2024 01:00
PRD43689,386160.4,30,59,09-02-2024 08:00
PRD13141,309835.21,38,158,20-06-2024 21:00
PRD59903,173845.01,69,865,28-08-2024 02:00
PRD60532,232529.96,36,61,17-06-2024 19:00
PRD64760,191501.96,43,174,24-04-2024 12:00
PRD53604,324891.43,36,346,21-08-2024 02:00
PRD88289,335392.08,54,913,02-08-2024 12:00
PRD85348,107575.51,56,351,07-01-2024 14:00
PRD58526,188660.9,46,102,03-04-2024 06:00
PRD34657,183840.77,64,884,25-06-2024 00:00
PRD97096,306197.73,39,145,31-03-2024 09:00
PRD67335,484142.92,31,477,04-08-2024 23:00
PRD18108,332411.36,43,434,13-02-2024 18:00
PRD59850,159089.82,55,563,14-07-2024 23:00
PRD25131,287683.91,56,916,02-04-2024 21:00
PRD26710,111304.28,51,169,14-04-2024 09:00
PRD49704,147079.68,71,963,14-06-2024 07:00
PRD35569,69075.27,54,17,28-05-2024 08:00
PRD45968,253231.64,50,569,03-07-2024 22:00
PRD96475,325665.72,43,521,18-03-2024 17:00
PRD33957,171725.72,69,818,06-07-2024 16:00
PRD91524,249163.96,48,309,22-07-2024 12:00
PRD95203,208342.47,67,841,22-03-2024 14:00
PRD62124,328861.81,44,545,26-09-2024 11:00
PRD94960,137958.92,64,556,02-10-2024 14:00
PRD98595,301894.18,38,347,12-04-2024 12:00
PRD22474,75003.19,74,717,20-02-2024 15:00
PRD45587,29349.86,60,312,04-09-2024 00:00
PRD53332,430201.08,52,939,16-07-2024 03:00
PRD11160,382096.64,26,177,03-05-2024 01:00
PRD34189,81405.15,65,483,15-06-2024 10:00
PRD69481,14324.57,82,984,29-05-2024 03:00
PRD85724,66534.54,82,943,13-02-2024 04:00
PRD36556,132299.6,49,102,24-08-2024 08:00
PRD18911,265794.47,58,818,02-04-2024 21:00
PRD82454,328048.43,53,813,14-09-2024 20:00
PRD10146,213783.15,64,974,06-02-2024 04:00
PRD52622,405170.32,31,177,21-10-2024 18:00
PRD66609,356925.32,33,73,09-05-2024 09:00
PRD44364,41221.52,69,539,25-05-2024 20:00
PRD30499,110593.54,68,747,31-08-2024 11:00
PRD54024,573186.15,16,70,02-10-2024 12:00
PRD37779,121025.85,61,594,29-01-2024 16:00
PRD73397,334476.4,36,297,05-04-2024 09:00
PRD26808,7371.4,73,732,23-01-2024 10:00
PRD37127,272385.62,41,103,24-08-2024 02:00
PRD70089,193103.97,65,884,20-04-2024 18:00
PRD93377,208825.71,57,547,23-05-2024 05:00
PRD53929,153586.74,45,29,09-09-2024 09:00
PRD17042,292479,37,266,01-04-2024 14:00
PRD30520,246690.3,56,684,30-08-2024 00:00
PRD98959,271962.51,42,206,01-04-2024 14:00
PRD15862,115637.85,55,274,08-01-2024 01:00
PRD42777,64581.55,68,705,09-10-2024 17:00
PRD55050,475949.11,40,848,11-10-2024 06:00
PRD80829,443315.48,27,235,27-09-2024 22:00
PRD17955,337843.48,59,970,22-04-2024 01:00
PRD57469,116728.04,71,822,20-09-2024 17:00
PRD50200,355039.73,28,7,16-08-2024 20:00
PRD24200,217154.41,62,812,07-04-2024 23:00
PRD86802,467230.03,41,845,04-07-2024 11:00
PRD82775,123829.73,58,538,19-02-2024 10:00
PRD65886,292004.88,45,408,01-08-2024 01:00
PRD33965,403771.49,51,907,07-04-2024 09:00
PRD67105,35886.53,71,735,21-02-2024 04:00
PRD12911,292190.58,56,898,07-03-2024 17:00
PRD77667,277470.41,61,975,10-04-2024 15:00
PRD86295,459195.22,44,922,28-03-2024 05:00
PRD29385,114463.67,55,418,23-04-2024 17:00
PRD13475,278340.27,52,761,26-10-2024 05:00
PRD62033,225751.64,51,562,11-08-2024 00:00
PRD15900,456607.55,21,27,16-10-2024 08:00
PRD65175,322914.87,46,563,04-04-2024 08:00
PRD17185,118324.93,62,475,12-02-2024 09:00
PRD57231,280541.07,32,9,21-10-2024 14:00
PRD80185,336455.12,36,232,20-07-2024 01:00
PRD10574,234328.34,37,152,03-04-2024 03:00
PRD31602,17515.55,54,63,18-02-2024 17:00
PRD58053,248344.99,43,229,18-04-2024 10:00
PRD40428,119613.89,74,860,10-04-2024 14:00
PRD99237,129217.71,60,651,19-01-2024 21:00
PRD14528,430712.94,25,206,17-09-2024 01:00
PRD75639,40791.65,62,385,15-06-2024 02:00
PRD74765,34436.55,55,208,30-06-2024 02:00
PRD33136,82885.25,64,629,10-05-2024 23:00
PRD50088,323962.86,35,294,11-08-2024 12:00
PRD88268,211524.12,57,517,05-02-2024 09:00
PRD66696,319880.29,56,763,11-04-2024 13:00
PRD64410,168612.11,62,707,12-05-2024 05:00
PRD21859,162128.54,56,379,20-07-2024 02:00
PRD89621,531078.23,22,210,05-04-2024 19:00
PRD67523,137323.21,64,675,22-09-2024 07:00
PRD73101,281634.45,38,218,10-09-2024 03:00
PRD29539,231047.08,61,751,09-05-2024 03:00
PRD85904,34900.06,69,671,07-06-2024 13:00
PRD44994,391347.17,36,273,26-07-2024 01:00
PRD98330,549047.06,27,602,18-09-2024 19:00
PRD80177,54276.4,81,936,13-09-2024 04:00
PRD41889,238873.03,46,348,01-04-2024 06:00
PRD96700,125846.82,71,875,06-09-2024 19:00
PRD78731,107572.89,72,880,21-02-2024 08:00
PRD19280,221996.11,52,338,11-10-2024 07:00
PRD36459,36624.14,67,437,15-10-2024 22:00
PRD77874,2981.42,75,726,06-09-2024 05:00
PRD81772,429415.98,37,543,15-03-2024 16:00
PRD60496,298520.69,36,282,03-05-2024 13:00
PRD71011,99378.32,69,656,22-01-2024 01:00
PRD35673,219481.88,55,674,30-04-2024 00:00
PRD59658,294658.61,40,177,18-01-2024 00:00
PRD73865,287391.72,36,94,06-03-2024 08:00
PRD87473,434559.21,26,241,15-05-2024 20:00
PRD62509,469748.35,48,938,04-07-2024 05:00
PRD55861,222468.83,57,768,09-09-2024 19:00
PRD62738,87774.6,64,555,14-04-2024 21:00
PRD96876,310956.53,55,713,01-03-2024 08:00
PRD80188,261623.58,47,444,15-03-2024 23:00
PRD71256,482282.84,37,662,10-03-2024 14:00
PRD62498,386552.74,39,599,27-05-2024 04:00
PRD55332,134713.78,70,899,14-10-2024 20:00
PRD73612,417048.82,27,15,01-04-2024 16:00
PRD22277,440353.55,25,157,30-01-2024 23:00
PRD95453,345523.37,57,842,15-01-2024 16:00
PRD94500,228183.21,40,216,23-08-2024 22:00
PRD18201,132255.47,73,896,31-03-2024 17:00
PRD13018,235222.23,67,958,21-01-2024 17:00
PRD53304,143249.93,62,689,04-09-2024 17:00
PRD94163,37664.6,59,347,21-08-2024 16:00
PRD50420,255736.54,50,635,07-09-2024 01:00
PRD65950,267798.84,51,547,24-04-2024 17:00
PRD71412,358826.09,40,295,22-06-2024 01:00
PRD97436,279231.04,35,54,01-05-2024 07:00
PRD39919,10989.77,60,149,15-09-2024 16:00
PRD89415,575334.3,15,163,08-02-2024 05:00
PRD56080,204766.72,57,640,05-05-2024 20:00
PRD53376,215338.19,56,741,25-10-2024 07:00
PRD68916,138744.78,67,713,31-03-2024 23:00
PRD86127,619152.38,23,476,01-09-2024 03:00
PRD95884,333785.12,36,248,13-07-2024 09:00
PRD35465,247770.36,39,166,10-03-2024 12:00
PRD83544,63889.54,54,25,20-07-2024 14:00
PRD47196,520357.61,29,576,02-05-2024 06:00
PRD44521,317679,51,685,20-08-2024 00:00
PRD75981,259513.61,37,150,18-08-2024 05:00
PRD28111,370438.11,54,835,17-07-2024 11:00
PRD96132,119695.26,53,256,17-05-2024 22:00
PRD65907,194082.75,63,656,08-06-2024 07:00
PRD22154,386739.25,38,367,09-08-2024 18:00
PRD97004,380644.77,30,13,22-05-2024 21:00
PRD58300,107013.69,63,444,05-05-2024 17:00
PRD98218,274587.53,58,750,24-09-2024 17:00
PRD87994,148604.87,60,682,22-10-2024 15:00
PRD54524,387489.55,27,12,03-03-2024 23:00
PRD37393,251150.13,38,206,19-10-2024 06:00
PRD91472,343105.64,55,966,21-02-2024 16:00
PRD38708,105427.24,65,497,05-04-2024 12:00
PRD19753,316347.39,42,375,04-01-2024 21:00
PRD77260,154167.79,45,19,23-03-2024 02:00
PRD93313,314127.13,58,860,05-01-2024 08:00
PRD10236,398971.78,48,777,31-01-2024 04:00
PRD37429,33604.04,67,385,18-07-2024 05:00
PRD22144,261445.03,50,431,19-06-2024 14:00
PRD76080,363755.42,25,50,01-08-2024 06:00
PRD38338,475411.53,51,983,15-10-2024 11:00
PRD79620,357842.4,50,800,12-06-2024 12:00
PRD51697,96413.98,48,49,03-04-2024 11:00
PRD66025,196690.5,67,796,29-06-2024 11:00
PRD47782,232571.7,39,134,06-10-2024 15:00
PRD26282,555456.52,36,834,04-08-2024 13:00
PRD95651,524489.09,40,1000,18-03-2024 13:00
PRD14825,311178.59,35,50,05-04-2024 06:00
PRD50872,269393.37,48,384,20-10-2024 09:00
PRD33249,68873.26,63,597,25-04-2024 16:00
PRD23704,134304.11,69,968,16-01-2024 02:00
PRD29956,366769.88,41,379,05-01-2024 14:00
PRD30978,134113.99,47,96,24-05-2024 04:00
PRD10866,70798.18,67,548,08-08-2024 10:00
PRD54214,321074.94,44,511,17-08-2024 18:00
PRD42536,378175.56,39,443,20-09-2024 15:00
PRD14396,227480.51,51,552,02-05-2024 22:00
PRD13458,182031.1,44,48,14-10-2024 10:00
PRD52699,253045.61,60,926,06-08-2024 19:00
PRD83293,504021.66,26,264,28-07-2024 22:00
PRD90586,385199.26,39,434,06-09-2024 09:00
PRD10775,233226.6,65,911,24-04-2024 01:00
PRD98026,81278.91,54,259,17-01-2024 12:00
PRD74681,393287.63,32,313,22-05-2024 01:00
PRD38645,73574.02,78,825,02-03-2024 14:00
PRD21611,452198.45,41,584,24-02-2024 14:00
PRD44472,115794.57,46,4,05-07-2024 08:00
PRD61026,125564.78,76,973,29-05-2024 05:00
PRD99944,22564.74,57,98,06-01-2024 17:00
PRD32769,73912.31,70,780,27-06-2024 01:00
PRD97013,649013.72,25,734,09-08-2024 01:00
PRD17725,603439.55,25,573,17-01-2024 02:00
PRD74089,161361.51,61,506,07-04-2024 04:00
PRD76134,26147.51,72,754,11-03-2024 06:00
PRD14006,222053.89,45,113,03-01-2024 18:00
PRD53603,284071.32,41,380,09-05-2024 11:00
PRD52478,312996.51,49,685,04-04-2024 08:00
PRD30938,274899.66,51,527,14-03-2024 06:00
PRD38450,416485.16,27,60,07-01-2024 02:00
PRD40921,250016.21,52,506,08-10-2024 07:00
PRD34289,247775.61,42,70,28-05-2024 03:00
PRD63891,49511.76,81,943,14-02-2024 17:00
PRD91717,212887.51,49,272,06-10-2024 22:00
PRD92562,228819.73,53,634,02-10-2024 06:00
PRD63171,19147.09,64,224,22-03-2024 21:00
PRD15552,290391.27,62,987,15-06-2024 19:00
PRD82255,246315.72,64,931,08-01-2024 11:00
PRD97285,97719.66,75,909,01-06-2024 19:00
PRD67322,450116.67,24,149,11-07-2024 10:00
PRD63504,18612.75,68,428,12-08-2024 21:00
PRD49001,137765.58,70,777,28-04-2024 12:00
PRD56523,430908.71,49,873,15-08-2024 15:00
PRD78326,237637.17,53,664,28-04-2024 19:00
PRD10974,63272.23,72,731,03-04-2024 03:00
PRD42395,344558.16,26,74,16-06-2024 14:00
PRD73676,280880.76,37,118,10-04-2024 15:00
PRD73896,322115.99,60,941,10-04-2024 17:00
PRD81291,315554.76,43,413,19-09-2024 05:00
PRD61534,307844.02,50,711,24-03-2024 01:00
PRD51964,505179.77,37,654,20-10-2024 17:00
PRD25249,444895.43,36,635,15-03-2024 03:00
PRD98192,34483.8,76,796,14-02-2024 00:00
PRD35327,144110.05,69,759,18-10-2024 13:00
PRD22486,371670.26,44,632,24-09-2024 17:00
PRD54188,355644.3,37,477,31-05-2024 02:00
PRD30595,145580.55,48,47,01-08-2024 15:00
PRD37781,504609.69,15,62,30-04-2024 09:00
PRD94070,393518.73,51,859,16-06-2024 04:00
PRD51542,6932.23,60,98,17-03-2024 12:00
PRD18043,382161.43,36,451,08-07-2024 05:00
PRD52356,453727.28,44,773,09-10-2024 05:00
PRD75582,511855.75,33,670,02-08-2024 06:00
PRD88072,454365.38,36,482,12-03-2024 03:00
PRD75194,129210.52,47,105,15-07-2024 15:00
PRD17573,115953.39,66,647,08-02-2024 07:00
PRD34332,395263.74,54,850,21-09-2024 06:00
PRD64517,553543.22,25,552,14-03-2024 13:00
