OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,TotalAmount,City,SellerID
ORD0098400,2022-08-16,CUST018545,P00039,4,60.22,0.15,224.01,Charlotte,SELL01753
ORD0024053,2020-04-07,CUST021892,P00039,1,569.42,0.0,578.7,Jacksonville,SELL01860
ORD0050243,2021-07-25,CUST017441,P00039,3,422.96,0.0,1507.23,Fort Worth,SELL00370
ORD0058999,2020-12-19,CUST010793,P00015,3,552.33,0.15,1534.94,Dallas,SELL00708
ORD0031345,2020-09-11,CUST027538,P00017,1,97.59,0.1,108.46,Houston,SELL01838
ORD0061242,2020-05-09,CUST020805,P00006,1,147.79,0.0,159.67,Charlotte,SELL00652
ORD0092530,2021-12-30,CUST019808,P00011,3,594.34,0.15,1799.59,New York,SELL01220
ORD0080829,2021-10-02,CUST017638,P00048,3,499.52,0.1,1598.49,Philadelphia,SELL01965
ORD0051726,2020-07-22,CUST048337,P00004,1,71.33,0.05,82.1,Fort Worth,SELL01513
ORD0033880,2023-11-30,CUST031758,P00047,2,118.11,0.0,269.85,New York,SELL00207
ORD0083007,2020-09-15,CUST039378,P00027,2,468.46,0.05,971.87,Fort Worth,SELL01128
ORD0073909,2023-02-22,CUST025850,P00012,2,130.63,0.15,268.05,Chicago,SELL01299
ORD0067247,2023-03-20,CUST024404,P00036,4,58.81,0.25,191.87,Washington,SELL01626
ORD0088808,2020-11-29,CUST020042,P00014,1,79.07,0.1,79.33,Denver,SELL01159
ORD0013122,2023-12-21,CUST013170,P00016,1,545.12,0.1,533.35,New York,SELL01601
ORD0008258,2024-04-25,CUST044900,P00007,3,503.46,0.0,1592.87,Seattle,SELL01586
ORD0093381,2022-08-20,CUST018270,P00045,2,223.9,0.0,538.47,Washington,SELL01080
ORD0013915,2020-01-31,CUST005228,P00015,3,378.47,0.05,1176.94,Charlotte,SELL00952
ORD0030903,2020-12-14,CUST021714,P00018,4,183.08,0.1,721.5,Jacksonville,SELL01446
ORD0072859,2024-05-24,CUST016489,P00002,4,241.14,0.1,977.64,Washington,SELL00392
ORD0020293,2022-02-04,CUST032711,P00050,4,520.93,0.0,2202.06,Austin,SELL00895
ORD0058171,2023-11-23,CUST019133,P00007,1,96.9,0.05,113.68,Indianapolis,SELL01345
ORD0020950,2023-03-03,CUST037259,P00023,5,209.74,0.0,1133.54,Phoenix,SELL00960
ORD0036695,2022-05-01,CUST019275,P00011,2,441.26,0.2,714.79,New York,SELL01518
ORD0008526,2022-05-02,CUST014860,P00034,4,322.34,0.0,1290.18,Indianapolis,SELL00074
ORD0078272,2022-06-16,CUST041559,P00041,1,433.24,0.0,489.87,San Jose,SELL00157
ORD0077403,2020-11-08,CUST045431,P00050,5,473.27,0.2,1996.32,Columbus,SELL01060
ORD0077652,2022-12-27,CUST026062,P00040,4,568.58,0.0,2287.27,Austin,SELL00967
ORD0099837,2020-10-05,CUST031396,P00001,1,404.36,0.2,332.79,Columbus,SELL01775
ORD0092272,2023-07-09,CUST001925,P00005,4,172.38,0.05,736.97,Columbus,SELL01317
ORD0029776,2020-04-02,CUST023088,P00038,3,586.92,0.0,1902.45,Dallas,SELL01900
ORD0034808,2020-11-20,CUST004642,P00025,5,410.27,0.15,1833.89,Charlotte,SELL00051
ORD0016886,2024-10-09,CUST047256,P00018,4,53.44,0.1,212.71,Dallas,SELL00237
ORD0049984,2020-03-08,CUST029251,P00010,4,117.04,0.0,512.59,Jacksonville,SELL01606
ORD0062615,2021-12-27,CUST031284,P00029,3,567.58,0.25,1515.46,Houston,SELL00025
ORD0014229,2024-03-17,CUST047289,P00045,2,193.01,0.0,410.89,New York,SELL01440
ORD0052177,2022-12-15,CUST034550,P00037,4,539.0,0.0,2556.15,San Antonio,SELL01753
ORD0008029,2022-12-01,CUST042758,P00011,1,538.01,0.05,551.58,San Antonio,SELL01347
ORD0028922,2021-12-03,CUST016820,P00007,2,531.63,0.0,1127.02,Fort Worth,SELL01058
ORD0069420,2021-05-18,CUST041366,P00036,5,376.14,0.1,1898.27,Seattle,SELL01244
ORD0070812,2023-11-24,CUST047644,P00018,2,90.24,0.25,159.35,Jacksonville,SELL00586
ORD0034364,2021-05-08,CUST005661,P00041,5,332.76,0.1,1575.25,Washington,SELL00017
ORD0043204,2022-12-23,CUST015651,P00026,1,257.79,0.0,286.72,San Diego,SELL00943
ORD0036795,2023-08-15,CUST029997,P00024,4,102.33,0.0,472.06,Jacksonville,SELL01232
ORD0097027,2020-04-07,CUST037170,P00010,2,186.93,0.0,403.88,Chicago,SELL00744
ORD0063343,2022-03-10,CUST045423,P00003,2,489.6,0.0,989.05,Fort Worth,SELL01519
ORD0036956,2023-09-02,CUST019535,P00022,2,186.36,0.0,421.52,Denver,SELL00338
ORD0069229,2022-12-05,CUST015587,P00048,3,365.36,0.15,978.75,Fort Worth,SELL00880
ORD0009424,2022-12-17,CUST027165,P00002,2,272.93,0.0,622.72,San Diego,SELL00305
ORD0086001,2022-05-27,CUST045886,P00043,4,400.98,0.1,1711.16,Denver,SELL01422
ORD0016959,2023-08-20,CUST000410,P00003,4,413.96,0.0,1742.38,San Francisco,SELL01055
ORD0021615,2022-12-26,CUST041051,P00022,2,360.76,0.0,734.18,San Antonio,SELL01036
ORD0061462,2021-09-02,CUST022944,P00031,3,494.67,0.05,1492.5,Phoenix,SELL00300
ORD0061774,2020-07-21,CUST018208,P00040,2,443.26,0.0,930.93,Fort Worth,SELL00580
ORD0086802,2023-07-17,CUST013276,P00017,3,200.71,0.05,676.75,Seattle,SELL01592
ORD0067503,2023-06-13,CUST032041,P00003,2,382.98,0.05,765.46,Charlotte,SELL01592
ORD0079371,2020-05-18,CUST013463,P00016,1,234.66,0.1,229.91,Chicago,SELL01968
ORD0034497,2024-07-03,CUST037589,P00013,3,345.6,0.0,1129.78,San Antonio,SELL00926
ORD0043009,2023-07-28,CUST010085,P00049,1,403.48,0.1,377.87,Houston,SELL01688
ORD0091598,2021-05-01,CUST044034,P00037,5,518.22,0.2,2243.55,Jacksonville,SELL01681
ORD0075439,2024-05-05,CUST024592,P00006,2,56.6,0.05,130.48,Columbus,SELL00943
ORD0029720,2022-05-08,CUST022950,P00024,5,472.26,0.0,2563.64,San Francisco,SELL00240
ORD0038607,2021-10-26,CUST040096,P00046,4,396.97,0.05,1630.43,New York,SELL01633
ORD0077127,2024-11-04,CUST029853,P00021,4,224.79,0.2,777.9,Los Angeles,SELL01437
ORD0097088,2022-02-04,CUST019399,P00014,2,318.69,0.05,685.15,Dallas,SELL00489
ORD0024627,2023-07-30,CUST035709,P00007,4,505.89,0.1,1968.29,Columbus,SELL01397
ORD0061815,2023-10-11,CUST003139,P00047,3,456.79,0.0,1537.77,San Diego,SELL00292
ORD0069756,2021-06-27,CUST019338,P00010,3,568.22,0.0,1790.37,Jacksonville,SELL00020
ORD0011931,2020-11-03,CUST045723,P00005,2,593.3,0.0,1256.71,Columbus,SELL00917
ORD0016161,2021-03-22,CUST009814,P00013,5,125.22,0.0,666.5,San Antonio,SELL00602
ORD0047440,2023-08-12,CUST032805,P00033,1,281.01,0.15,264.13,Houston,SELL01413
ORD0034606,2024-07-30,CUST003529,P00031,5,38.13,0.15,188.89,Denver,SELL01388
ORD0014107,2022-05-31,CUST032145,P00032,3,375.35,0.0,1330.03,Fort Worth,SELL01985
ORD0090651,2021-09-24,CUST004021,P00012,5,266.22,0.0,1405.66,Phoenix,SELL00585
ORD0098435,2023-04-12,CUST018542,P00001,1,52.1,0.0,69.07,San Francisco,SELL00133
ORD0017503,2020-06-13,CUST042644,P00043,3,84.85,0.05,274.74,Charlotte,SELL01270
ORD0063486,2024-07-19,CUST025192,P00041,2,455.43,0.15,827.19,Los Angeles,SELL00358
ORD0033076,2020-07-17,CUST001872,P00030,3,452.01,0.05,1391.55,Jacksonville,SELL00050
ORD0079809,2024-01-09,CUST033353,P00050,2,169.92,0.0,352.69,Charlotte,SELL01264
ORD0090791,2021-07-17,CUST014292,P00044,3,386.7,0.15,1178.34,Philadelphia,SELL01695
ORD0093365,2022-06-15,CUST033442,P00002,2,557.56,0.1,1084.2,San Francisco,SELL01907
ORD0018293,2021-09-04,CUST032160,P00044,4,437.15,0.1,1713.7,Seattle,SELL01688
ORD0043850,2020-04-19,CUST043167,P00038,2,431.35,0.1,850.98,Seattle,SELL01122
ORD0035068,2024-07-17,CUST037546,P00030,5,77.09,0.2,357.7,San Jose,SELL01595
ORD0061393,2020-11-09,CUST046915,P00005,5,249.88,0.25,988.43,Fort Worth,SELL01734
ORD0027382,2022-04-23,CUST003862,P00039,1,473.94,0.2,437.97,Dallas,SELL01785
ORD0085414,2024-03-03,CUST011757,P00029,1,101.78,0.1,105.73,San Francisco,SELL01959
ORD0013798,2024-05-20,CUST038455,P00030,5,86.62,0.0,520.94,San Antonio,SELL00264
ORD0001729,2021-09-14,CUST036434,P00007,1,229.76,0.0,246.76,Phoenix,SELL01030
ORD0066101,2024-12-10,CUST042899,P00020,1,208.19,0.05,210.74,Phoenix,SELL00175
ORD0007678,2022-04-23,CUST005976,P00020,5,68.21,0.05,392.38,Jacksonville,SELL00280
ORD0073315,2022-07-09,CUST029665,P00036,2,109.53,0.1,244.63,San Francisco,SELL00365
ORD0069696,2020-04-12,CUST012869,P00008,2,106.9,0.05,237.44,San Jose,SELL00359
ORD0005439,2024-12-06,CUST036977,P00049,1,598.2,0.05,607.47,San Antonio,SELL01388
ORD0073381,2023-12-15,CUST008974,P00039,1,373.89,0.0,423.02,Austin,SELL01136
ORD0034591,2023-08-31,CUST040676,P00031,1,528.33,0.1,568.82,Seattle,SELL00325
ORD0008453,2020-05-25,CUST007400,P00009,3,177.18,0.0,603.31,Dallas,SELL01248
ORD0006235,2023-07-11,CUST020492,P00027,4,544.17,0.15,1953.93,San Antonio,SELL00770
ORD0056580,2020-07-25,CUST046653,P00037,2,195.01,0.05,444.65,Charlotte,SELL00604
ORD0044069,2024-10-17,CUST003741,P00028,5,368.16,0.0,1941.05,San Jose,SELL01082
ORD0073662,2024-07-23,CUST015973,P00004,3,316.99,0.0,1041.24,Columbus,SELL00721
ORD0018242,2023-07-28,CUST040815,P00003,4,196.73,0.1,844.88,San Antonio,SELL00249
ORD0072560,2023-09-21,CUST008577,P00047,1,517.68,0.0,562.56,Fort Worth,SELL01073
ORD0011373,2023-02-16,CUST013774,P00012,3,195.67,0.05,598.53,Philadelphia,SELL01630
ORD0053068,2021-08-23,CUST002751,P00025,1,568.41,0.0,683.57,Jacksonville,SELL00876
ORD0054397,2023-08-22,CUST031769,P00018,4,439.33,0.05,1808.5,Charlotte,SELL00029
ORD0060744,2022-03-28,CUST013450,P00024,2,536.63,0.1,1015.75,Dallas,SELL01919
ORD0004233,2022-12-22,CUST003767,P00001,4,45.61,0.0,206.05,Houston,SELL01332
ORD0066150,2022-06-14,CUST040768,P00022,4,406.11,0.0,1716.7,Austin,SELL00439
ORD0000227,2021-09-19,CUST003147,P00023,4,377.77,0.1,1534.52,Washington,SELL00628
ORD0038051,2022-07-14,CUST039687,P00037,3,17.07,0.0,71.04,Phoenix,SELL00159
ORD0075831,2024-03-19,CUST025086,P00033,4,324.02,0.05,1339.89,Philadelphia,SELL00120
ORD0011713,2022-12-25,CUST033541,P00027,1,312.59,0.0,338.31,Los Angeles,SELL01935
ORD0089799,2022-07-20,CUST004842,P00017,1,325.95,0.05,350.24,New York,SELL01119
ORD0084722,2020-08-12,CUST013056,P00042,3,430.61,0.2,1129.38,Columbus,SELL00401
ORD0011651,2021-09-18,CUST019681,P00033,4,396.69,0.0,1595.92,Fort Worth,SELL01783
ORD0063793,2023-09-26,CUST020041,P00046,2,541.41,0.1,1064.99,Denver,SELL01134
ORD0018332,2020-11-05,CUST027223,P00017,5,19.25,0.0,109.23,San Diego,SELL01043
ORD0059465,2024-11-10,CUST021087,P00001,4,453.2,0.0,2035.32,Columbus,SELL00493
ORD0031839,2021-05-25,CUST012190,P00011,4,25.85,0.1,104.37,Dallas,SELL00806
ORD0035888,2021-11-01,CUST033654,P00043,2,417.09,0.0,949.01,Jacksonville,SELL00452
ORD0070558,2020-02-07,CUST035653,P00030,4,585.18,0.05,2346.01,Dallas,SELL01238
ORD0068842,2021-11-23,CUST031385,P00021,5,541.65,0.05,2892.03,Charlotte,SELL01805
ORD0044300,2024-10-03,CUST020421,P00022,5,319.51,0.15,1473.15,San Diego,SELL00930
ORD0039432,2021-04-02,CUST043245,P00033,5,335.67,0.0,1827.21,Charlotte,SELL01816
ORD0071758,2024-01-24,CUST012068,P00015,4,19.2,0.15,74.71,Phoenix,SELL01068
ORD0051267,2024-10-18,CUST006965,P00019,2,475.16,0.15,911.81,Fort Worth,SELL00558
ORD0049809,2023-05-18,CUST003600,P00036,4,483.25,0.0,2030.27,Columbus,SELL01631
ORD0086689,2024-08-14,CUST048440,P00046,3,299.15,0.05,927.05,Dallas,SELL00478
ORD0061005,2020-02-22,CUST039927,P00003,3,369.93,0.0,1167.02,Houston,SELL01006
ORD0060771,2021-04-26,CUST018575,P00012,1,554.4,0.0,591.03,Chicago,SELL01421
ORD0000088,2023-11-14,CUST001370,P00023,5,456.58,0.15,2103.18,Philadelphia,SELL01951
ORD0077204,2024-10-21,CUST007672,P00041,1,586.46,0.0,621.91,Indianapolis,SELL01062
ORD0051988,2021-02-04,CUST047157,P00003,4,486.11,0.0,2179.0,Phoenix,SELL01940
ORD0082150,2022-09-27,CUST045395,P00017,2,349.0,0.0,782.46,New York,SELL01352
ORD0043734,2021-08-06,CUST026031,P00004,3,581.5,0.05,1744.22,San Antonio,SELL00488
ORD0095182,2022-01-12,CUST002927,P00005,5,385.24,0.1,1883.41,Seattle,SELL00079
ORD0088477,2024-08-30,CUST031365,P00038,4,505.33,0.0,2125.79,San Diego,SELL01536
ORD0062006,2024-08-17,CUST009853,P00038,5,473.51,0.15,2026.17,New York,SELL01585
ORD0030884,2020-04-08,CUST027576,P00040,4,344.22,0.0,1500.47,Seattle,SELL00055
ORD0050767,2024-06-28,CUST042059,P00037,3,475.6,0.0,1505.91,Fort Worth,SELL00006
ORD0074956,2021-07-09,CUST038627,P00036,3,159.07,0.0,511.85,San Francisco,SELL01352
ORD0012751,2021-04-12,CUST031478,P00020,2,63.61,0.3,106.08,Fort Worth,SELL00495
ORD0036507,2020-09-12,CUST031807,P00002,1,222.15,0.25,194.16,Chicago,SELL00547
ORD0009938,2023-02-11,CUST041224,P00023,4,311.35,0.0,1347.36,San Jose,SELL01113
ORD0018374,2024-02-29,CUST037733,P00035,2,439.1,0.0,991.43,Denver,SELL01817
ORD0092221,2021-02-15,CUST002354,P00002,4,565.34,0.0,2269.2,Phoenix,SELL01204
ORD0090730,2023-07-23,CUST025031,P00005,5,341.35,0.0,1797.51,San Antonio,SELL00425
ORD0012397,2022-04-29,CUST028354,P00020,3,61.7,0.0,194.62,New York,SELL01425
ORD0094922,2024-08-21,CUST045572,P00009,1,278.09,0.0,312.97,New York,SELL01003
ORD0033802,2022-09-14,CUST028658,P00017,1,556.03,0.1,553.67,Washington,SELL00661
ORD0001231,2023-11-16,CUST004836,P00017,3,404.27,0.05,1293.49,San Diego,SELL00937
ORD0020335,2022-04-15,CUST026903,P00020,1,217.31,0.0,233.94,Columbus,SELL01717
ORD0078044,2021-04-10,CUST018954,P00025,3,594.1,0.0,1930.0,Seattle,SELL01108
ORD0040351,2021-02-19,CUST027138,P00010,2,187.0,0.0,388.68,Austin,SELL01713
ORD0050863,2023-06-04,CUST010531,P00003,5,501.57,0.0,2642.35,San Diego,SELL00051
ORD0065410,2024-04-07,CUST037279,P00004,3,566.66,0.0,2008.68,San Jose,SELL01604
ORD0098466,2024-04-22,CUST034780,P00033,3,49.03,0.0,169.28,Chicago,SELL00944
ORD0083943,2024-09-05,CUST032123,P00049,2,456.94,0.2,804.49,San Francisco,SELL01224
ORD0035641,2023-03-30,CUST004523,P00007,3,172.46,0.15,519.66,Columbus,SELL01381
ORD0076610,2023-12-04,CUST004601,P00010,3,573.67,0.05,1780.04,Houston,SELL01088
ORD0001046,2024-01-13,CUST021894,P00031,2,170.45,0.1,371.24,Chicago,SELL00954
ORD0097796,2020-04-24,CUST025819,P00048,1,227.34,0.0,246.97,Houston,SELL00803
ORD0005938,2024-05-16,CUST001727,P00029,1,469.23,0.2,426.35,San Antonio,SELL01678
ORD0057688,2022-08-27,CUST002781,P00042,5,193.97,0.0,1021.33,Dallas,SELL01054
ORD0007896,2023-08-05,CUST008967,P00044,3,242.19,0.05,775.09,Phoenix,SELL01934
ORD0087485,2023-11-13,CUST006312,P00004,1,183.22,0.0,207.31,Denver,SELL01630
ORD0017571,2020-02-15,CUST006584,P00045,5,293.4,0.05,1566.46,Houston,SELL00155
ORD0053065,2020-07-11,CUST037160,P00007,5,292.79,0.0,1478.89,New York,SELL01963
ORD0011142,2024-12-26,CUST043771,P00033,2,451.47,0.05,912.4,San Antonio,SELL00532
ORD0096937,2023-08-07,CUST043611,P00008,4,348.1,0.0,1398.99,Houston,SELL00358
ORD0050491,2020-03-06,CUST032152,P00047,2,91.61,0.3,158.65,San Antonio,SELL00378
ORD0033223,2024-05-29,CUST045935,P00006,4,503.28,0.0,2264.81,San Jose,SELL01878
ORD0082507,2024-01-11,CUST013332,P00047,4,477.89,0.15,1715.04,Los Angeles,SELL01977
ORD0036297,2021-05-29,CUST040171,P00005,5,136.79,0.0,812.72,Columbus,SELL00876
ORD0067925,2023-02-18,CUST001174,P00014,3,165.24,0.15,508.76,Charlotte,SELL01150
ORD0094405,2023-03-13,CUST042793,P00035,4,120.51,0.0,542.89,San Jose,SELL00149
ORD0084993,2023-09-12,CUST020058,P00013,3,215.12,0.0,725.26,San Francisco,SELL01268
ORD0062123,2021-05-09,CUST011139,P00008,3,93.31,0.1,275.23,Charlotte,SELL01023
ORD0065744,2020-09-26,CUST028993,P00048,3,374.76,0.0,1188.67,San Antonio,SELL00775
ORD0040247,2023-05-13,CUST005145,P00033,3,286.2,0.2,744.82,Phoenix,SELL00548
ORD0016362,2023-02-15,CUST024345,P00023,2,166.18,0.0,363.64,Los Angeles,SELL00439
ORD0055939,2023-01-19,CUST047788,P00005,2,447.34,0.0,976.07,Columbus,SELL00120
ORD0028675,2022-03-14,CUST046898,P00049,1,399.73,0.0,430.27,San Diego,SELL01999
ORD0023958,2024-04-19,CUST030162,P00019,2,321.96,0.0,701.76,Washington,SELL00321
ORD0007859,2022-12-25,CUST009785,P00021,4,594.79,0.05,2270.77,Jacksonville,SELL00811
ORD0094213,2021-11-04,CUST021924,P00013,5,161.03,0.1,772.5,Seattle,SELL01231
ORD0063352,2022-04-06,CUST023313,P00002,4,192.86,0.2,674.38,Phoenix,SELL00195
ORD0050199,2023-09-15,CUST029366,P00033,2,498.35,0.0,1079.45,Dallas,SELL01166
ORD0055239,2024-04-01,CUST048153,P00050,4,450.96,0.05,2034.51,Chicago,SELL01159
ORD0098341,2021-11-27,CUST048712,P00032,1,109.39,0.1,110.25,San Diego,SELL01153
ORD0013706,2020-05-22,CUST026124,P00002,5,55.87,0.2,237.17,Chicago,SELL01550
ORD0013580,2024-05-04,CUST008926,P00021,4,20.33,0.15,85.02,San Jose,SELL00896
ORD0034571,2023-03-30,CUST002240,P00012,2,405.56,0.0,816.86,Dallas,SELL01062
ORD0093622,2020-09-19,CUST000460,P00026,4,164.96,0.2,528.8,San Diego,SELL00265
ORD0002105,2023-06-01,CUST037184,P00023,3,10.01,0.15,27.75,San Antonio,SELL01502
ORD0074361,2024-04-24,CUST004157,P00038,5,13.12,0.05,74.98,Austin,SELL00251
ORD0085889,2024-05-29,CUST023376,P00032,5,442.04,0.15,2111.89,San Antonio,SELL01129
ORD0099907,2023-10-31,CUST006907,P00013,4,21.92,0.1,92.31,Seattle,SELL01635
ORD0056430,2024-06-13,CUST040176,P00042,5,503.9,0.0,2981.73,Fort Worth,SELL00790
ORD0086503,2021-03-14,CUST007343,P00030,3,568.46,0.0,1798.16,Dallas,SELL01933
ORD0012470,2021-01-10,CUST001691,P00019,5,156.52,0.15,759.7,San Diego,SELL01095
ORD0014779,2021-10-23,CUST009286,P00018,1,584.0,0.0,639.56,Los Angeles,SELL00431
ORD0027544,2022-05-30,CUST045815,P00017,1,104.24,0.05,110.72,Dallas,SELL01410
ORD0097977,2020-04-28,CUST045282,P00016,2,416.08,0.0,883.45,San Jose,SELL01107
ORD0046123,2021-05-10,CUST046759,P00010,4,488.13,0.0,2060.51,San Diego,SELL01376
ORD0049369,2023-11-18,CUST042796,P00031,3,170.87,0.2,455.49,Phoenix,SELL00289
ORD0001333,2024-06-27,CUST040255,P00008,2,352.04,0.1,679.82,Indianapolis,SELL01806
ORD0002361,2021-11-15,CUST037862,P00018,5,23.44,0.0,123.88,Denver,SELL01637
ORD0082418,2024-11-09,CUST046925,P00013,1,134.22,0.1,135.3,Phoenix,SELL01462
ORD0045149,2023-06-14,CUST001745,P00005,1,34.29,0.25,28.87,Charlotte,SELL00691
ORD0007842,2020-11-18,CUST021735,P00010,1,368.38,0.0,398.68,San Jose,SELL01861
ORD0086291,2021-09-04,CUST016343,P00012,2,159.23,0.25,256.11,San Jose,SELL01794
ORD0036035,2024-03-15,CUST015143,P00002,2,355.82,0.25,586.65,Dallas,SELL01714
ORD0018146,2024-08-30,CUST009245,P00038,2,328.82,0.0,715.93,Charlotte,SELL01804
ORD0070746,2024-03-11,CUST012623,P00002,4,359.27,0.0,1702.78,Columbus,SELL01409
ORD0078804,2024-11-11,CUST023566,P00002,4,343.63,0.05,1474.91,Charlotte,SELL01706
ORD0094236,2023-01-17,CUST045598,P00039,5,277.43,0.0,1565.8,San Antonio,SELL00860
ORD0052491,2024-01-21,CUST034732,P00024,3,508.66,0.25,1293.82,Denver,SELL01863
ORD0088895,2021-02-14,CUST048926,P00035,3,75.1,0.3,182.18,Fort Worth,SELL00369
ORD0059269,2022-07-18,CUST037937,P00041,4,304.0,0.25,972.25,Columbus,SELL00367
ORD0019663,2023-05-28,CUST030261,P00036,4,398.8,0.1,1619.1,Houston,SELL00397
ORD0049826,2022-10-24,CUST019856,P00030,2,503.44,0.05,1141.27,San Diego,SELL00181
ORD0001323,2022-11-12,CUST039073,P00005,3,258.03,0.2,735.47,Columbus,SELL01127
ORD0037624,2022-07-30,CUST037566,P00030,2,356.87,0.05,688.36,Denver,SELL00074
ORD0020087,2020-08-26,CUST031971,P00023,3,453.28,0.0,1536.9,Charlotte,SELL01844
ORD0088366,2023-09-07,CUST038768,P00006,3,539.16,0.0,1755.82,Seattle,SELL00067
ORD0092896,2020-08-27,CUST029814,P00001,5,60.6,0.0,309.35,Indianapolis,SELL01448
ORD0069588,2021-09-03,CUST021624,P00036,3,21.45,0.05,69.3,Denver,SELL00731
ORD0026587,2023-03-13,CUST015483,P00005,1,471.71,0.05,534.26,San Antonio,SELL00328
ORD0039879,2024-03-07,CUST034401,P00041,3,188.49,0.0,670.45,San Francisco,SELL01056
ORD0075299,2021-07-29,CUST046770,P00017,3,348.3,0.05,1079.2,Denver,SELL00874
ORD0053979,2023-01-22,CUST017329,P00048,4,42.89,0.1,170.88,San Diego,SELL00348
ORD0049674,2020-03-27,CUST049141,P00003,4,486.01,0.0,2177.75,San Jose,SELL01012
ORD0075962,2023-07-08,CUST006727,P00036,4,156.38,0.2,546.13,New York,SELL01177
ORD0025356,2021-09-30,CUST027141,P00003,2,467.64,0.0,1014.86,San Antonio,SELL01703
ORD0027734,2021-03-29,CUST003744,P00039,4,382.22,0.0,1721.2,Chicago,SELL01564
ORD0018006,2020-04-25,CUST041448,P00043,5,169.39,0.0,900.5,Chicago,SELL01978
ORD0022673,2021-06-10,CUST017245,P00025,4,174.45,0.05,699.39,Dallas,SELL01750
ORD0050381,2022-10-31,CUST038185,P00011,3,198.23,0.0,634.0,Fort Worth,SELL00284
ORD0059039,2022-12-29,CUST027260,P00024,4,296.61,0.0,1410.84,Fort Worth,SELL00521
ORD0043445,2023-10-16,CUST000968,P00048,4,76.43,0.0,365.79,San Antonio,SELL00286
ORD0002281,2021-08-14,CUST037472,P00017,4,164.49,0.05,685.01,Austin,SELL01791
ORD0077965,2021-06-12,CUST000394,P00006,1,79.25,0.1,81.66,San Antonio,SELL00921
ORD0096126,2022-01-06,CUST047936,P00036,3,434.84,0.0,1374.16,San Jose,SELL01959
ORD0077648,2023-04-18,CUST019245,P00039,3,503.82,0.0,1598.71,Los Angeles,SELL01535
ORD0031432,2024-08-15,CUST017197,P00028,1,50.0,0.0,59.77,Washington,SELL01453
ORD0031923,2021-06-06,CUST004775,P00049,4,148.9,0.1,567.39,Fort Worth,SELL01969
ORD0015809,2023-11-05,CUST035577,P00030,3,304.64,0.0,1032.35,Phoenix,SELL00794
ORD0085542,2021-02-20,CUST020440,P00013,2,125.94,0.0,273.74,San Jose,SELL01791
ORD0015496,2024-11-06,CUST031506,P00028,5,405.04,0.05,2280.77,Denver,SELL00918
ORD0077432,2022-09-21,CUST006254,P00016,1,526.03,0.15,528.36,Chicago,SELL00017
ORD0057937,2021-07-10,CUST007804,P00033,5,141.87,0.0,847.16,Indianapolis,SELL00188
ORD0018950,2023-07-05,CUST026593,P00040,2,530.03,0.0,1199.0,Fort Worth,SELL00908
ORD0022584,2024-08-17,CUST017907,P00027,3,107.25,0.0,391.27,Columbus,SELL01126
ORD0006749,2020-04-17,CUST036583,P00017,5,368.06,0.0,2177.6,Charlotte,SELL01925
ORD0080574,2024-07-16,CUST017218,P00034,4,118.05,0.0,500.86,Indianapolis,SELL01426
ORD0053071,2023-05-23,CUST035487,P00003,5,65.31,0.0,340.63,Fort Worth,SELL00977
ORD0001403,2020-12-11,CUST018643,P00011,4,321.52,0.0,1395.09,San Antonio,SELL01278
ORD0037782,2021-08-14,CUST030777,P00040,4,39.81,0.0,177.56,San Jose,SELL01013
ORD0064680,2022-06-08,CUST016984,P00024,3,353.39,0.1,1004.71,Indianapolis,SELL00848
ORD0079961,2021-01-24,CUST034774,P00016,4,449.21,0.1,1817.41,Chicago,SELL01268
ORD0023788,2020-11-28,CUST020498,P00016,4,342.2,0.1,1331.91,Philadelphia,SELL01341
ORD0030419,2020-04-01,CUST006994,P00031,2,165.11,0.0,349.54,New York,SELL00485
ORD0059035,2024-04-29,CUST031016,P00023,2,276.03,0.0,591.88,San Jose,SELL00474
ORD0020331,2022-09-06,CUST009353,P00019,2,100.96,0.0,207.89,Houston,SELL01090
ORD0095653,2020-09-21,CUST046921,P00016,1,538.43,0.05,586.77,Fort Worth,SELL00882
ORD0000884,2023-02-19,CUST015229,P00022,3,552.08,0.0,1801.53,Denver,SELL00638
ORD0041516,2022-02-03,CUST012604,P00027,5,402.65,0.0,2183.93,Denver,SELL01090
ORD0014039,2024-03-05,CUST023489,P00047,2,323.66,0.0,706.06,Fort Worth,SELL00853
ORD0044970,2024-08-12,CUST021280,P00004,2,208.41,0.1,426.35,New York,SELL00713
ORD0032866,2023-11-17,CUST010851,P00011,4,57.48,0.2,203.65,Seattle,SELL00852
ORD0079369,2020-05-20,CUST033060,P00048,2,14.98,0.05,37.42,Houston,SELL01969
ORD0003254,2020-04-28,CUST040516,P00036,3,256.09,0.0,836.23,Seattle,SELL00680
ORD0002938,2021-04-25,CUST016384,P00022,2,452.55,0.3,693.52,San Diego,SELL01307
ORD0036839,2022-12-21,CUST010184,P00034,2,598.88,0.05,1198.65,Columbus,SELL01123
